id,dbr,isit,find,category,record
tagUWeapon040,item\equipmentshield\u_l_zeno'sthirdparadox.dbr,False,@level06$: @act01$,shield,"b""records\\item\\equipmentshield\\u_l_zeno'sthirdparadox.dbr"""
xtagUWeapon005,xpack\item\equipmentweapons\shield\u_l_002.dbr,True,@level06$: @act04$,shield,b'records\\xpack\\item\\equipmentweapons\\shield\\u_l_002.dbr'
xtagUWeapon003,xpack\item\equipmentweapons\shield\u_e_001.dbr,True,"@level05$: @act04$, @level06$: @act04$",shield,b'records\\xpack\\item\\equipmentweapons\\shield\\u_e_001.dbr'
xtagUWeapon012,xpack\item\equipmentweapons\shield\u_e_002.dbr,True,"@level05$: @act04$, @level06$: @act04$",shield,b'records\\xpack\\item\\equipmentweapons\\shield\\u_e_002.dbr'
xtagUWeapon004,xpack\item\equipmentweapons\shield\u_l_001.dbr,True,@level06$: @act04$,shield,b'records\\xpack\\item\\equipmentweapons\\shield\\u_l_001.dbr'
tagUWeapon214,item\equipmentweapon\spear\u_l_achilles'spear.dbr,False,@level06$: @amount07$,spear,"b""records\\item\\equipmentweapon\\spear\\u_l_achilles'spear.dbr"""
tagUWeapon196,item\equipmentweapon\spear\u_e_amazonianspear.dbr,False,"@level05$: @amount07$, @level06$: @amount07$",spear,b'records\\item\\equipmentweapon\\spear\\u_e_amazonianspear.dbr'
tagUWeapon215,item\equipmentweapon\spear\u_l_ares'wrath.dbr,False,@level06$: @amount07$,spear,"b""records\\item\\equipmentweapon\\spear\\u_l_ares'wrath.dbr"""
tagUWeapon216,item\equipmentweapon\spear\u_l_bloodofouranos.dbr,False,@level06$: @amount07$,spear,b'records\\item\\equipmentweapon\\spear\\u_l_bloodofouranos.dbr'
tagUWeapon200,item\equipmentweapon\spear\u_e_feilian'sgalespear.dbr,False,"@level05$: @act03$, @level06$: @act03$",spear,"b""records\\item\\equipmentweapon\\spear\\u_e_feilian'sgalespear.dbr"""
tagUWeapon217,item\equipmentweapon\spear\u_l_furyofthethreeamazons.dbr,False,@level06$: @amount07$,spear,b'records\\item\\equipmentweapon\\spear\\u_l_furyofthethreeamazons.dbr'
tagUWeapon201,item\equipmentweapon\spear\u_e_hector'sspear.dbr,False,"@level05$: @amount07$, @level06$: @amount07$",spear,"b""records\\item\\equipmentweapon\\spear\\u_e_hector'sspear.dbr"""
tagUWeapon218,item\equipmentweapon\spear\u_l_kwanyin'sfinalmercy.dbr,False,@level06$: @act03$,spear,"b""records\\item\\equipmentweapon\\spear\\u_l_kwanyin'sfinalmercy.dbr"""
tagUWeapon219,item\equipmentweapon\spear\u_l_onuris'spear.dbr,False,@level06$: @act02$,spear,"b""records\\item\\equipmentweapon\\spear\\u_l_onuris'spear.dbr"""
tagUWeapon220,item\equipmentweapon\spear\u_l_peleus'ashenspear .dbr,False,@level06$: @amount07$,spear,"b""records\\item\\equipmentweapon\\spear\\u_l_peleus'ashenspear .dbr"""
tagUWeapon206,item\equipmentweapon\spear\u_e_phorkos'trident.dbr,False,"@level05$: @amount07$, @level06$: @amount07$",spear,"b""records\\item\\equipmentweapon\\spear\\u_e_phorkos'trident.dbr"""
tagUWeapon207,item\equipmentweapon\spear\u_e_queenzenobia'sspear.dbr,False,"@level05$: @amount07$, @level06$: @amount07$",spear,"b""records\\item\\equipmentweapon\\spear\\u_e_queenzenobia'sspear.dbr"""
tagUWeapon209,item\equipmentweapon\spear\u_e_sacredspearofnepththys.dbr,False,"@level05$: @act02$, @level06$: @act02$",spear,b'records\\item\\equipmentweapon\\spear\\u_e_sacredspearofnepththys.dbr'
tagUWeapon210,item\equipmentweapon\spear\u_e_scorpion'stail.dbr,False,"@level05$: @amount07$, @level06$: @amount07$",spear,"b""records\\item\\equipmentweapon\\spear\\u_e_scorpion'stail.dbr"""
tagUWeapon221,item\equipmentweapon\spear\u_l_soulharvest.dbr,False,@level06$: @amount07$,spear,b'records\\item\\equipmentweapon\\spear\\u_l_soulharvest.dbr'
tagUWeapon222,item\equipmentweapon\spear\u_l_telamon'sboarskewer.dbr,False,@level06$: @act01$,spear,"b""records\\item\\equipmentweapon\\spear\\u_l_telamon'sboarskewer.dbr"""
xtagUWeapon063,xpack\item\equipmentweapons\spear\u_e_001.dbr,True,"@level05$: @act04$, @level06$: @act04$",spear,b'records\\xpack\\item\\equipmentweapons\\spear\\u_e_001.dbr'
xtagUWeapon064,xpack\item\equipmentweapons\spear\u_e_002.dbr,True,"@level05$: @act04$, @level06$: @act04$",spear,b'records\\xpack\\item\\equipmentweapons\\spear\\u_e_002.dbr'
xtagUWeapon065,xpack\item\equipmentweapons\spear\u_l_001.dbr,True,@level06$: @act04$,spear,b'records\\xpack\\item\\equipmentweapons\\spear\\u_l_001.dbr'
xtagUWeapon066,xpack\item\equipmentweapons\spear\u_l_002.dbr,True,@level06$: @act04$,spear,b'records\\xpack\\item\\equipmentweapons\\spear\\u_l_002.dbr'
tagUWeapon240,item\equipmentweapon\staff\u_e_archon'sjudgement.dbr,False,"@level05$: @amount07$, @level06$: @amount07$",staff,"b""records\\item\\equipmentweapon\\staff\\u_e_archon'sjudgement.dbr"""
tagUWeapon257,item\equipmentweapon\staff\u_l_caduceus.dbr,False,@level06$: @amount07$,staff,b'records\\item\\equipmentweapon\\staff\\u_l_caduceus.dbr'
tagUWeapon258,item\equipmentweapon\staff\u_e_chromaticstaff.dbr,False,"@level05$: @amount07$, @level06$: @amount07$",staff,b'records\\item\\equipmentweapon\\staff\\u_e_chromaticstaff.dbr'
tagUWeapon259,item\equipmentweapon\staff\u_l_eyeofosiris.dbr,False,@level06$: @act02$,staff,b'records\\item\\equipmentweapon\\staff\\u_l_eyeofosiris.dbr'
tagUWeapon260,item\equipmentweapon\staff\u_l_fingerboneofboreas.dbr,False,@level06$: @amount07$,staff,b'records\\item\\equipmentweapon\\staff\\u_l_fingerboneofboreas.dbr'
tagUWeapon244,item\equipmentweapon\staff\u_e_geras'walkingstick.dbr,False,"@level05$: @amount07$, @level06$: @amount07$",staff,"b""records\\item\\equipmentweapon\\staff\\u_e_geras'walkingstick.dbr"""
tagUWeapon261,item\equipmentweapon\staff\u_l_hades'scepter.dbr,False,@level06$: @amount07$,staff,"b""records\\item\\equipmentweapon\\staff\\u_l_hades'scepter.dbr"""
tagUWeapon262,item\equipmentweapon\staff\u_l_hecate'srod.dbr,False,@level06$: @amount07$,staff,"b""records\\item\\equipmentweapon\\staff\\u_l_hecate'srod.dbr"""
tagUWeapon245,item\equipmentweapon\staff\u_e_hekastaff.dbr,False,"@level05$: @act02$, @level06$: @act02$",staff,b'records\\item\\equipmentweapon\\staff\\u_e_hekastaff.dbr'
tagUWeapon249,item\equipmentweapon\staff\u_l_kuanti'ssorrow.dbr,False,"@level06$: @act03$, @act04$",staff,"b""records\\item\\equipmentweapon\\staff\\u_l_kuanti'ssorrow.dbr"""
tagUWeapon250,item\equipmentweapon\staff\u_l_leikun'sgnarledstaff.dbr,False,"@level06$: @act03$, @act04$",staff,"b""records\\item\\equipmentweapon\\staff\\u_l_leikun'sgnarledstaff.dbr"""
tagUWeapon251,item\equipmentweapon\staff\u_l_morosnyx.dbr,False,"@level06$: @act01$, @act02$",staff,b'records\\item\\equipmentweapon\\staff\\u_l_morosnyx.dbr'
tagUWeapon263,item\equipmentweapon\staff\u_l_riddleofthesphinx.dbr,False,@level06$: @act01$,staff,b'records\\item\\equipmentweapon\\staff\\u_l_riddleofthesphinx.dbr'
tagUWeapon264,item\equipmentweapon\staff\u_e_rodoftheancients.dbr,False,"@level05$: @act01$, @act03$, @act04$; @level06$: @act01$, @act03$, @act04$",staff,b'records\\item\\equipmentweapon\\staff\\u_e_rodoftheancients.dbr'
tagUWeapon254,item\equipmentweapon\staff\u_e_shikigami.dbr,False,"@level05$: @act03$, @level06$: @act03$",staff,b'records\\item\\equipmentweapon\\staff\\u_e_shikigami.dbr'
tagUWeapon266,item\equipmentweapon\staff\u_l_staffofelysium.dbr,False,@level06$: @amount07$,staff,b'records\\item\\equipmentweapon\\staff\\u_l_staffofelysium.dbr'
xtagUWeapon080,xpack\item\equipmentweapons\staff\u_l_001.dbr,True,@level06$: @act04$,staff,b'records\\xpack\\item\\equipmentweapons\\staff\\u_l_001.dbr'
xtagUWeapon081,xpack\item\equipmentweapons\staff\u_l_002.dbr,True,@level06$: @act04$,staff,b'records\\xpack\\item\\equipmentweapons\\staff\\u_l_002.dbr'
xtagUWeapon079,xpack\item\equipmentweapons\staff\u_e_002.dbr,True,"@level05$: @act04$, @level06$: @act04$",staff,b'records\\xpack\\item\\equipmentweapons\\staff\\u_e_002.dbr'
xtagUWeapon078,xpack\item\equipmentweapons\staff\u_e_001.dbr,True,"@level05$: @act04$, @level06$: @act04$",staff,b'records\\xpack\\item\\equipmentweapons\\staff\\u_e_001.dbr'
tagUWeapon299,item\equipmentweapon\sword\u_l_amenra'smagebane.dbr,False,"@level06$: @act02$, @act04$",sword,"b""records\\item\\equipmentweapon\\sword\\u_l_amenra'smagebane.dbr"""
tagUWeapon289,item\equipmentweapon\sword\u_e_doxakalo.dbr,False,"@level05$: @amount07$, @level06$: @amount07$",sword,b'records\\item\\equipmentweapon\\sword\\u_e_doxakalo.dbr'
tagUWeapon290,item\equipmentweapon\sword\u_e_griefmaker.dbr,False,"@level05$: @amount07$, @level06$: @amount07$",sword,b'records\\item\\equipmentweapon\\sword\\u_e_griefmaker.dbr'
tagUWeapon300,item\equipmentweapon\sword\u_l_lordsethschaosblade.dbr,False,@level06$: @act02$,sword,b'records\\item\\equipmentweapon\\sword\\u_l_lordsethschaosblade.dbr'
tagUWeapon301,item\equipmentweapon\sword\u_l_mindrazor.dbr,False,@level06$: @amount07$,sword,b'records\\item\\equipmentweapon\\sword\\u_l_mindrazor.dbr'
tagUWeapon341,item\equipmentweapon\sword\u_l_pagos.dbr,False,"@level06$: @act01$, @act04$",sword,b'records\\item\\equipmentweapon\\sword\\u_l_pagos.dbr'
tagUWeapon294,item\equipmentweapon\sword\u_e_silence.dbr,False,"@level05$: @amount07$, @level06$: @amount07$",sword,b'records\\item\\equipmentweapon\\sword\\u_e_silence.dbr'
tagUWeapon302,item\equipmentweapon\sword\u_l_stymphaliantalon.dbr,False,@level06$: @amount07$,sword,b'records\\item\\equipmentweapon\\sword\\u_l_stymphaliantalon.dbr'
tagUWeapon297,item\equipmentweapon\sword\u_e_swordofdamocles.dbr,False,"@level05$: @act01$, @level06$: @act01$",sword,b'records\\item\\equipmentweapon\\sword\\u_e_swordofdamocles.dbr'
tagUWeapon303,item\equipmentweapon\sword\u_l_theseus'inheritance.dbr,False,@level06$: @act01$,sword,"b""records\\item\\equipmentweapon\\sword\\u_l_theseus'inheritance.dbr"""
tagUWeapon304,item\equipmentweapon\sword\u_l_thunderbolt.dbr,False,"@level06$: @act01$, @act02$, @act03$",sword,b'records\\item\\equipmentweapon\\sword\\u_l_thunderbolt.dbr'
tagUWeapon305,item\equipmentweapon\sword\u_l_thyestes'scheme.dbr,False,@level06$: @act01$,sword,"b""records\\item\\equipmentweapon\\sword\\u_l_thyestes'scheme.dbr"""
tagUWeapon306,item\equipmentweapon\sword\u_l_zhanlu.dbr,False,@level06$: @act03$,sword,b'records\\item\\equipmentweapon\\sword\\u_l_zhanlu.dbr'
xtagUWeapon095,xpack\item\equipmentweapons\sword\u_l_001.dbr,True,@level06$: @act04$,sword,b'records\\xpack\\item\\equipmentweapons\\sword\\u_l_001.dbr'
xtagUWeapon094,xpack\item\equipmentweapons\sword\u_e_001.dbr,True,"@level05$: @act04$, @level06$: @act04$",sword,b'records\\xpack\\item\\equipmentweapons\\sword\\u_e_001.dbr'
xtagUWeapon099,xpack\item\equipmentweapons\sword\u_l_003.dbr,True,@level06$: @act04$,sword,b'records\\xpack\\item\\equipmentweapons\\sword\\u_l_003.dbr'
xtagUWeapon096,xpack\item\equipmentweapons\sword\u_l_002.dbr,True,@level06$: @act04$,sword,b'records\\xpack\\item\\equipmentweapons\\sword\\u_l_002.dbr'
xtagUWeapon100,xpack\item\equipmentweapons\sword\u_e_002.dbr,True,"@level05$: @act04$, @level06$: @act04$",sword,b'records\\xpack\\item\\equipmentweapons\\sword\\u_e_002.dbr'
xtagArtifactDescription005,xpack\item\artifacts\arcaneformulae\n_la_amberflask_formula.dbr,True,@level04$: @act01$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\n_la_amberflask_formula.dbr'
xtagArtifactDescription018,xpack\item\artifacts\arcaneformulae\n_la_bloodrage_formula.dbr,True,@level04$: @act03$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\n_la_bloodrage_formula.dbr'
xtagArtifactDescription011,xpack\item\artifacts\arcaneformulae\n_la_chaoscube_formula.dbr,True,@level04$: @act01$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\n_la_chaoscube_formula.dbr'
xtagArtifactDescription013,xpack\item\artifacts\arcaneformulae\n_la_cinderbolt_formula.dbr,True,@level04$: @act02$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\n_la_cinderbolt_formula.dbr'
xtagArtifactDescription019,xpack\item\artifacts\arcaneformulae\n_la_crystaltear_formula.dbr,True,@level04$: @act03$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\n_la_crystaltear_formula.dbr'
xtagArtifactDescription022,xpack\item\artifacts\arcaneformulae\e_la_darkcore_formula.dbr,True,@level05$: @act02$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\e_la_darkcore_formula.dbr'
xtagArtifactDescription002,xpack\item\artifacts\arcaneformulae\n_la_deathrattle_formula.dbr,True,@level04$: @act02$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\n_la_deathrattle_formula.dbr'
xtagArtifactDescription025,xpack\item\artifacts\arcaneformulae\e_la_earthentalisman_formula.dbr,True,@level05$: @act01$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\e_la_earthentalisman_formula.dbr'
xtagArtifactDescription030,xpack\item\artifacts\arcaneformulae\e_la_ebonyglobe_formula.dbr,True,@level05$: @act04$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\e_la_ebonyglobe_formula.dbr'
xtagArtifactDescription033,xpack\item\artifacts\arcaneformulae\l_la_effigyofthepanther_formula.dbr,True,@level06$: @act04$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\l_la_effigyofthepanther_formula.dbr'
xtagArtifactDescription020,xpack\item\artifacts\arcaneformulae\e_la_emeraldquill_formula.dbr,True,@level05$: @act01$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\e_la_emeraldquill_formula.dbr'
xtagArtifactDescription036,xpack\item\artifacts\arcaneformulae\l_la_etherealveil_formula.dbr,True,@level06$: @act04$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\l_la_etherealveil_formula.dbr'
xtagArtifactDescription021,xpack\item\artifacts\arcaneformulae\e_la_jadetotem_formula.dbr,True,@level05$: @act01$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\e_la_jadetotem_formula.dbr'
xtagArtifactDescription012,xpack\item\artifacts\arcaneformulae\n_la_leafsong_formula.dbr,True,@level04$: @act01$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\n_la_leafsong_formula.dbr'
xtagArtifactDescription035,xpack\item\artifacts\arcaneformulae\l_la_maidenskiss_formula.dbr,True,@level06$: @act03$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\l_la_maidenskiss_formula.dbr'
xtagArtifactDescription003,xpack\item\artifacts\arcaneformulae\n_la_moltenorb_formula.dbr,True,@level04$: @act02$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\n_la_moltenorb_formula.dbr'
xtagArtifactDescription027,xpack\item\artifacts\arcaneformulae\e_la_nexusofinsanity_formula.dbr,True,@level05$: @act02$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\e_la_nexusofinsanity_formula.dbr'
xtagArtifactDescription008,xpack\item\artifacts\arcaneformulae\n_la_palemoon_formula.dbr,True,@level04$: @act01$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\n_la_palemoon_formula.dbr'
xtagArtifactDescription023,xpack\item\artifacts\arcaneformulae\e_la_phylacteryofshadows_formula.dbr,True,@level05$: @act02$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\e_la_phylacteryofshadows_formula.dbr'
xtagArtifactDescription026,xpack\item\artifacts\arcaneformulae\e_la_ravensshadow_formula.dbr,True,@level05$: @act02$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\e_la_ravensshadow_formula.dbr'
xtagArtifactDescription015,xpack\item\artifacts\arcaneformulae\n_la_razorclaw_formula.dbr,True,@level04$: @act02$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\n_la_razorclaw_formula.dbr'
xtagArtifactDescription001,xpack\item\artifacts\arcaneformulae\n_la_scrollofoneiros_formula.dbr,True,@level04$: @act02$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\n_la_scrollofoneiros_formula.dbr'
xtagArtifactDescription007,xpack\item\artifacts\arcaneformulae\n_la_shroudofeternalnight_formula.dbr,True,@level04$: @act01$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\n_la_shroudofeternalnight_formula.dbr'
xtagArtifactDescription034,xpack\item\artifacts\arcaneformulae\l_la_silverheart_formula.dbr,True,@level06$: @act04$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\l_la_silverheart_formula.dbr'
xtagArtifactDescription009,xpack\item\artifacts\arcaneformulae\n_la_skyfirependant_formula.dbr,True,@level04$: @act02$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\n_la_skyfirependant_formula.dbr'
xtagArtifactDescription016,xpack\item\artifacts\arcaneformulae\n_la_songoftheserpent_formula.dbr,True,@level04$: @act02$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\n_la_songoftheserpent_formula.dbr'
xtagArtifactDescription014,xpack\item\artifacts\arcaneformulae\n_la_soulshiver_formula.dbr,True,@level04$: @act02$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\n_la_soulshiver_formula.dbr'
xtagArtifactDescription024,xpack\item\artifacts\arcaneformulae\e_la_spiritblight_formula.dbr,True,@level05$: @act01$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\e_la_spiritblight_formula.dbr'
xtagArtifactDescription006,xpack\item\artifacts\arcaneformulae\n_la_starheart_formula.dbr,True,@level04$: @act01$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\n_la_starheart_formula.dbr'
xtagArtifactDescription028,xpack\item\artifacts\arcaneformulae\e_la_summonerstotem_formula.dbr,True,@level05$: @act02$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\e_la_summonerstotem_formula.dbr'
xtagArtifactDescription017,xpack\item\artifacts\arcaneformulae\n_la_sunstone_formula.dbr,True,@level04$: @act03$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\n_la_sunstone_formula.dbr'
xtagArtifactDescription032,xpack\item\artifacts\arcaneformulae\l_la_thunderfist_formula.dbr,True,@level06$: @act04$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\l_la_thunderfist_formula.dbr'
xtagArtifactDescription029,xpack\item\artifacts\arcaneformulae\e_la_tomeoftransfiguration_formula.dbr,True,@level05$: @act03$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\e_la_tomeoftransfiguration_formula.dbr'
xtagArtifactDescription031,xpack\item\artifacts\arcaneformulae\l_la_tongueofflame_formula.dbr,True,@level06$: @act01$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\l_la_tongueofflame_formula.dbr'
xtagArtifactDescription010,xpack\item\artifacts\arcaneformulae\n_la_touchofthefool_formula.dbr,True,@level04$: @act01$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\n_la_touchofthefool_formula.dbr'
xtagArtifactDescription004,xpack\item\artifacts\arcaneformulae\n_la_wraithguard_formula.dbr,True,@level04$: @act01$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\n_la_wraithguard_formula.dbr'
xtagArtifactDescription058,xpack\item\artifacts\arcaneformulae\l_ga_arcanemirror_formula.dbr,True,@level06$: @act04$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\l_ga_arcanemirror_formula.dbr'
xtagArtifactDescription048,xpack\item\artifacts\arcaneformulae\e_ga_laceofcelerity_formula.dbr,True,@level05$: @act02$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\e_ga_laceofcelerity_formula.dbr'
xtagArtifactDescription037,xpack\item\artifacts\arcaneformulae\n_ga_bookofdreams_formula.dbr,True,@level04$: @act03$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\n_ga_bookofdreams_formula.dbr'
xtagArtifactDescription053,xpack\item\artifacts\arcaneformulae\l_ga_conquerorsmark_formula.dbr,True,@level06$: @act01$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\l_ga_conquerorsmark_formula.dbr'
xtagArtifactDescription050,xpack\item\artifacts\arcaneformulae\e_ga_crimsonviper_formula.dbr,True,@level05$: @act03$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\e_ga_crimsonviper_formula.dbr'
xtagArtifactDescription043,xpack\item\artifacts\arcaneformulae\e_ga_dragontongue_formula.dbr,True,@level05$: @act01$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\e_ga_dragontongue_formula.dbr'
xtagArtifactDescription039,xpack\item\artifacts\arcaneformulae\n_ga_druidicwreath_formula.dbr,True,@level04$: @act03$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\n_ga_druidicwreath_formula.dbr'
xtagArtifactDescription046,xpack\item\artifacts\arcaneformulae\e_ga_effigyofskyfire_formula.dbr,True,@level05$: @act02$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\e_ga_effigyofskyfire_formula.dbr'
xtagArtifactDescription056,xpack\item\artifacts\arcaneformulae\l_ga_elementalrage_formula.dbr,True,@level06$: @act02$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\l_ga_elementalrage_formula.dbr'
xtagArtifactDescription042,xpack\item\artifacts\arcaneformulae\n_ga_eyeoftheheavens_formula.dbr,True,@level04$: @act04$,arcaneformulae,b'records\\xpack\\item\\artifacts\\arcaneformulae\\n_ga_eyeoftheheavens_formula.dbr'
