record,_id,isit,isr,isatl,find,category,class,pack,_Name,Name,Quality,id
records\xpack3\items\equipmentarmor\armband\um_n_02.dbr,x3tagUArmor110,True,False,True,,Armbands,ArmorProtective_Forearm,xpack3,um_n_02_Armbands_xpack3,Astarte's Gentle Shackles,E,Astartes_Gentle_Shackles
records\xpack3\items\equipmentweapon\club\u_n_01.dbr,x3tagU_Club06,True,False,True,,Mace,WeaponMelee_Mace,xpack3,u_n_01_Mace_xpack3,Seal of Disapproval,E,Seal_of_Disapproval
records\xpack3\items\equipmentweapon\bow\u_n_02.dbr,x3tagU_Bow08,True,False,True,,Bow,WeaponHunting_Bow,xpack3,u_n_02_Bow_xpack3,Polyhedron,E,Polyhedron
records\xpack3\items\equipmentweapon\bow\u_n_set13.dbr,x3tagU_Bow07,True,False,True,,Bow,WeaponHunting_Bow,xpack3,u_n_set13_Bow_xpack3,Springvine,E,Springvine
records\xpack3\items\equipmentarmor\greaves\u_n_02.dbr,x3tagUArmor210,True,False,True,,Greaves,ArmorProtective_LowerBody,xpack3,u_n_02_Greaves_xpack3,Acragas' Polished Greaves,E,Acragas_Polished_Greaves
records\xpack3\items\equipmentarmor\greaves\u_n_01.dbr,x3tagUArmor208,True,False,True,,Greaves,ArmorProtective_LowerBody,xpack3,u_n_01_Greaves_xpack3,Berber Weave Pads,E,Berber_Weave_Pads
records\xpack3\items\equipmentarmor\helm\um_n_01.dbr,x3tagUArmor310,True,False,True,,Helm,ArmorProtective_Head,xpack3,um_n_01_Helm_xpack3,Gilded Cap of Epaphus,E,Gilded_Cap_of_Epaphus
records\xpack3\items\equipmentarmor\greaves\um_n_01.dbr,x3tagUArmor209,True,False,True,,Greaves,ArmorProtective_LowerBody,xpack3,um_n_01_Greaves_xpack3,Blue Actinia,E,Blue_Actinia
records\xpack3\items\equipmentweapon\club\u_n_02.dbr,x3tagU_Club07,True,False,True,,Mace,WeaponMelee_Mace,xpack3,u_n_02_Mace_xpack3,Karrok,E,Karrok
records\xpack3\items\equipmentarmor\helm\u_n_01.dbr,x3tagUArmor304,True,False,True,,Helm,ArmorProtective_Head,xpack3,u_n_01_Helm_xpack3,Chitinous Skullcap,E,Chitinous_Skullcap
records\xpack3\items\equipmentarmor\helm\u_n_02.dbr,x3tagUArmor306,True,False,True,,Helm,ArmorProtective_Head,xpack3,u_n_02_Helm_xpack3,Tetouan Hijab,E,Tetouan_Hijab
records\item\equipmenthelm\u_n_bandit'shood.dbr,tagUArmor203,False,False,False,@level04$: @act01$,Helm,ArmorProtective_Head,Original,u_n_banditshood_Helm_Original,Bandit's Hood,E,Bandits_Hood_1
records\xpack3\items\equipmentweapon\1hranged\u_n_02.dbr,x3tagU_1hr07,True,False,True,,Thrown,WeaponHunting_RangedOneHand,xpack3,u_n_02_Thrown_xpack3,Fangtooth,E,Fangtooth
records\xpack3\items\equipmentweapon\1hranged\u_n_01.dbr,x3tagU_1hr01,True,False,True,,Thrown,WeaponHunting_RangedOneHand,xpack3,u_n_01_Thrown_xpack3,Hyas' Dagger,E,Hyas_Dagger
records\xpack3\items\equipmentweapon\staff\u_n_03.dbr,x3tagU_Staff08,True,False,True,,Staff,WeaponMagical_Staff,xpack3,u_n_03_Staff_xpack3,Eyes of Divination,E,Eyes_of_Divination
records\xpack3\items\equipmentweapon\sword\u_n_03.dbr,x3tagU_Sword08,True,False,True,,Sword,WeaponMelee_Sword,xpack3,u_n_03_Sword_xpack3,Bright blade,E,Bright_blade
records\xpack3\items\equipmentweapon\sword\u_n_02.dbr,x3tagU_Sword07,True,False,True,,Sword,WeaponMelee_Sword,xpack3,u_n_02_Sword_xpack3,Key of Beritos,E,Key_of_Beritos
records\xpack3\items\equipmentweapon\1hranged\u_n_03.dbr,x3tagU_1hr08,True,False,True,,Thrown,WeaponHunting_RangedOneHand,xpack3,u_n_03_Thrown_xpack3,Amazigh Knife,E,Amazigh_Knife
records\xpack3\items\equipmentarmor\torso\u_e_01.dbr,x3tagUArmor510,True,False,True,,Armor,ArmorProtective_UpperBody,xpack3,u_e_01_Armor_xpack3,Serpentscale Mail,L,Serpentscale_Mail
records\xpack3\items\equipmentweapon\shield\u_n_02.dbr,x3tagU_Shield08,True,False,True,,Shield,WeaponArmor_Shield,xpack3,u_n_02_Shield_xpack3,Aphotic Maw,E,Aphotic_Maw
records\xpack3\items\equipmentweapon\spear\u_n_set13.dbr,x3tagU_Spear06,True,False,True,,Spear,WeaponHunting_Spear,xpack3,u_n_set13_Spear_xpack3,FlintVine,E,FlintVine
records\xpack3\items\equipmentweapon\spear\u_n_02.dbr,x3tagU_Spear07,True,False,True,,Spear,WeaponHunting_Spear,xpack3,u_n_02_Spear_xpack3,Cuttlebone Standard,E,Cuttlebone_Standard
records\xpack3\items\equipmentweapon\shield\u_n_01.dbr,x3tagU_Shield07,True,False,True,,Shield,WeaponArmor_Shield,xpack3,u_n_01_Shield_xpack3,Mountain Tribe Totem,E,Mountain_Tribe_Totem
records\xpack3\items\equipmentweapon\staff\u_n_02.dbr,x3tagU_Staff07,True,False,True,,Staff,WeaponMagical_Staff,xpack3,u_n_02_Staff_xpack3,Gem of the Serpent Priest,E,Gem_of_the_Serpent_Priest
records\xpack3\items\equipmentweapon\sword\u_n_01.dbr,x3tagU_Sword02,True,False,True,,Sword,WeaponMelee_Sword,xpack3,u_n_01_Sword_xpack3,Stormbane,E,Stormbane
records\xpack3\items\equipmentweapon\spear\u_n_01.dbr,x3tagU_Spear01,True,False,True,,Spear,WeaponHunting_Spear,xpack3,u_n_01_Spear_xpack3,Amazigh Banner Stake,E,Amazigh_Banner_Stake
records\xpack3\items\equipmentweapon\staff\u_n_01.dbr,x3tagU_Staff01,True,False,True,,Staff,WeaponMagical_Staff,xpack3,u_n_01_Staff_xpack3,Fumarole,E,Fumarole
records\xpack3\items\equipmentarmor\torso\um_l_01.dbr,x3tagUArmor507,True,False,True,,Armor,ArmorProtective_UpperBody,xpack3,um_l_01_Armor_xpack3,Dark Shroud of Lete,L,Dark_Shroud_of_Lete
records\xpack3\items\equipmentweapon\axe\u_e_01.dbr,x3tagU_Axe02,True,False,True,,Axe,WeaponMelee_Axe,xpack3,u_e_01_Axe_xpack3,Whale Slicer,L,Whale_Slicer
records\xpack3\items\equipmentweapon\bow\u_e_01.dbr,x3tagU_Bow01,True,False,True,,Bow,WeaponHunting_Bow,xpack3,u_e_01_Bow_xpack3,Wings of Isis,L,Wings_of_Isis
records\xpack3\items\equipmentweapon\axe\u_l_02.dbr,x3tagU_Axe05,True,False,True,,Axe,WeaponMelee_Axe,xpack3,u_l_02_Axe_xpack3,Crescent of Justice,L,Crescent_of_Justice
records\xpack3\items\equipmentweapon\axe\u_l_01.dbr,x3tagU_Axe04,True,False,True,,Axe,WeaponMelee_Axe,xpack3,u_l_01_Axe_xpack3,Morte's Answer,L,Mortes_Answer
records\xpack3\items\equipmentweapon\axe\u_e_02.dbr,x3tagU_Axe03,True,False,True,,Axe,WeaponMelee_Axe,xpack3,u_e_02_Axe_xpack3,Cybele,L,Cybele
records\xpack3\items\equipmentweapon\axe\u_l_03.dbr,x3tagU_Axe06,True,False,True,,Axe,WeaponMelee_Axe,xpack3,u_l_03_Axe_xpack3,Mithon El,L,Mithon_El
records\xpack3\items\equipmentarmor\torso\u_l_02.dbr,x3tagUArmor503,True,False,True,,Armor,ArmorProtective_UpperBody,xpack3,u_l_02_Armor_xpack3,Lorica of the Waves,L,Lorica_of_the_Waves
records\xpack3\items\equipmentarmor\torso\um_e_02.dbr,x3tagUArmor508,True,False,True,,Armor,ArmorProtective_UpperBody,xpack3,um_e_02_Armor_xpack3,Herbalist's Jerkin,L,Herbalists_Jerkin
records\xpack3\items\equipmentarmor\torso\u_e_02.dbr,x3tagUArmor502,True,False,True,,Armor,ArmorProtective_UpperBody,xpack3,u_e_02_Armor_xpack3,Breastplate of Otus,L,Breastplate_of_Otus
records\xpack3\items\equipmentarmor\torso\um_e_01.dbr,x3tagUArmor504,True,False,True,,Armor,ArmorProtective_UpperBody,xpack3,um_e_01_Armor_xpack3,Fata Morgana,L,Fata_Morgana
records\xpack3\items\equipmentarmor\torso\u_l_01.dbr,x3tagUArmor505,True,False,True,,Armor,ArmorProtective_UpperBody,xpack3,u_l_01_Armor_xpack3,Agave's Embroidered Shawl,L,Agaves_Embroidered_Shawl
records\xpack3\items\equipmentarmor\torso\u_l_set01.dbr,x3tagUArmor511,True,False,True,,Armor,ArmorProtective_UpperBody,xpack3,u_l_set01_Armor_xpack3,Philip's Unity,L,Philips_Unity
records\xpack3\items\equipmentweapon\club\u_l_set01.dbr,x3tagU_Club05,True,False,True,,Mace,WeaponMelee_Mace,xpack3,u_l_set01_Mace_xpack3,Philip's Swift Justice,L,Philips_Swift_Justice
records\xpack3\items\equipmentweapon\bow\u_l_02.dbr,x3tagU_Bow05,True,False,True,,Bow,WeaponHunting_Bow,xpack3,u_l_02_Bow_xpack3,Philip's Reach,L,Philips_Reach
records\xpack3\items\equipmentarmor\armband\um_l_set02.dbr,x3tagUArmor112,True,False,True,,Armbands,ArmorProtective_Forearm,xpack3,um_l_set02_Armbands_xpack3,Grapplers of the Aquanaut,L,Grapplers_of_the_Aquanaut
records\xpack3\items\equipmentarmor\greaves\um_l_set02.dbr,x3tagUArmor212,True,False,True,,Greaves,ArmorProtective_LowerBody,xpack3,um_l_set02_Greaves_xpack3,Boots of the Aquanaut,L,Boots_of_the_Aquanaut
records\xpack3\items\equipmentarmor\helm\um_l_set02.dbr,x3tagUArmor312,True,False,True,,Helm,ArmorProtective_Head,xpack3,um_l_set02_Helm_xpack3,Helm of the Aquanaut,L,Helm_of_the_Aquanaut
records\xpack3\items\equipmentarmor\torso\um_l_set02.dbr,x3tagUArmor512,True,False,True,,Armor,ArmorProtective_UpperBody,xpack3,um_l_set02_Armor_xpack3,Sacred Hull of the Aquanaut,L,Sacred_Hull_of_the_Aquanaut
records\xpack3\items\equipmentarmor\armband\u_l_set04.dbr,x3tagUArmor114,True,False,True,,Armbands,ArmorProtective_Forearm,xpack3,u_l_set04_Armbands_xpack3,Cretaceous Clips,L,Cretaceous_Clips
records\xpack3\items\equipmentarmor\greaves\u_l_set04.dbr,x3tagUArmor214,True,False,True,,Greaves,ArmorProtective_LowerBody,xpack3,u_l_set04_Greaves_xpack3,Cretaceous Stumps,L,Cretaceous_Stumps
records\xpack3\items\equipmentarmor\helm\u_l_set04.dbr,x3tagUArmor314,True,False,True,,Helm,ArmorProtective_Head,xpack3,u_l_set04_Helm_xpack3,Cretaceous Cap,L,Cretaceous_Cap
records\xpack3\items\equipmentarmor\torso\u_l_set04.dbr,x3tagUArmor514,True,False,True,,Armor,ArmorProtective_UpperBody,xpack3,u_l_set04_Armor_xpack3,Cretaceous Spikes,L,Cretaceous_Spikes
records\xpack3\items\equipmentarmor\armband\u_e_set03.dbr,x3tagUArmor113,True,False,True,,Armbands,ArmorProtective_Forearm,xpack3,u_e_set03_Armbands_xpack3,Bandit King's Grip,L,Bandit_Kings_Grip
records\xpack\item\le_new\secreto_club.dbr,tagSetSecretoClub,True,False,False,Quest reward for helping the Promethean Order,Mace,WeaponMelee_Mace,Extra,secreto_club_Mace_Extra,Arcane Purifier,E,Arcane_Purifier_1
records\xpack\item\le_new\secreto_greaves.dbr,tagSetSecretoLegs,True,False,False,Quest reward for helping the Promethean Order,Armbands,ArmorProtective_Forearm,Extra,secreto_greaves_Armbands_Extra,Prometheus Greaves,E,Prometheus_Greaves_1
records\xpack\item\le_new\secreto_helm.dbr,tagSetSecretoHelm,True,False,False,Quest reward for helping the Promethean Order,Helm,ArmorProtective_Head,Extra,secreto_helm_Helm_Extra,Titanwatch Helm,E,Titanwatch_Helm_1
records\xpack3\items\equipmentarmor\armband\um_e_set05.dbr,x3tagUArmor115,True,False,True,,Armbands,ArmorProtective_Forearm,xpack3,um_e_set05_Armbands_xpack3,Hadopelagian Gloves,L,Hadopelagian_Gloves
records\xpack3\items\equipmentarmor\greaves\um_e_set05.dbr,x3tagUArmor215,True,False,True,,Greaves,ArmorProtective_LowerBody,xpack3,um_e_set05_Greaves_xpack3,Hadopelagian Trousers,L,Hadopelagian_Trousers
records\xpack3\items\equipmentarmor\amulet\u_e_set03.dbr,x3tagUArmor013,True,False,True,,Amulet,ArmorJewelry_Amulet,xpack3,u_e_set03_Amulet_xpack3,Bandit King's Treasure,L,Bandit_Kings_Treasure
records\xpack\item\le_new\secreto_torso.dbr,tagSetSecretoTorso,True,False,False,Quest reward for helping the Promethean Order,Armor,ArmorProtective_UpperBody,Extra,secreto_torso_Armor_Extra,Anti Magic Robes,E,Anti_Magic_Robes_1
records\xpack3\items\equipmentarmor\helm\um_e_set05.dbr,x3tagUArmor315,True,False,True,,Helm,ArmorProtective_Head,xpack3,um_e_set05_Helm_xpack3,Hadopelagian Plume,L,Hadopelagian_Plume
records\xpack3\items\equipmentarmor\torso\um_e_set05.dbr,x3tagUArmor515,True,False,True,,Armor,ArmorProtective_UpperBody,xpack3,um_e_set05_Armor_xpack3,Hadopelagian Coat,L,Hadopelagian_Coat
records\xpack3\items\equipmentarmor\greaves\u_e_set03.dbr,x3tagUArmor213,True,False,True,,Greaves,ArmorProtective_LowerBody,xpack3,u_e_set03_Greaves_xpack3,Bandit King's Tracks,L,Bandit_Kings_Tracks
records\xpack3\items\equipmentarmor\torso\u_e_set03.dbr,x3tagUArmor513,True,False,True,,Armor,ArmorProtective_UpperBody,xpack3,u_e_set03_Armor_xpack3,Bandit King's Hideout,L,Bandit_Kings_Hideout
records\xpack3\items\equipmentarmor\greaves\u_e_set06.dbr,x3tagUArmor216,True,False,True,,Greaves,ArmorProtective_LowerBody,xpack3,u_e_set06_Greaves_xpack3,Solon's Greaves,L,Solons_Greaves
records\xpack3\items\equipmentarmor\armband\u_e_set06.dbr,x3tagUArmor116,True,False,True,,Armbands,ArmorProtective_Forearm,xpack3,u_e_set06_Armbands_xpack3,Solon's Bracers,L,Solons_Bracers
records\xpack3\items\equipmentarmor\helm\um_l_set07.dbr,x3tagUArmor317,True,False,True,,Helm,ArmorProtective_Head,xpack3,um_l_set07_Helm_xpack3,Agenor's Frill,L,Agenors_Frill
records\xpack3\items\equipmentarmor\helm\u_e_set06.dbr,x3tagUArmor316,True,False,True,,Helm,ArmorProtective_Head,xpack3,u_e_set06_Helm_xpack3,Solon's Command,L,Solons_Command
records\xpack3\items\equipmentweapon\staff\u_e_set05.dbr,x3tagUWeapon703,True,False,True,,Staff,WeaponMagical_Staff,xpack3,u_e_set05_Staff_xpack3,Hadopelagian Relic,L,Hadopelagian_Relic
records\xpack3\items\equipmentarmor\armband\um_l_set07.dbr,x3tagUArmor117,True,False,True,,Armbands,ArmorProtective_Forearm,xpack3,um_l_set07_Armbands_xpack3,Agenor's Bangles,L,Agenors_Bangles
records\xpack3\items\equipmentarmor\greaves\um_l_set07.dbr,x3tagUArmor217,True,False,True,,Greaves,ArmorProtective_LowerBody,xpack3,um_l_set07_Greaves_xpack3,Agenor's Anklets,L,Agenors_Anklets
records\xpack3\items\equipmentarmor\torso\u_e_set06.dbr,x3tagUArmor516,True,False,True,,Armor,ArmorProtective_UpperBody,xpack3,u_e_set06_Armor_xpack3,Solon's Breastplate,L,Solons_Breastplate
records\xpack\item\equipmentweapons\axe\z_france01.dbr,xtagUWeapon024,True,False,False,via Unlock Code,Axe,WeaponMelee_Axe,xpack,z_france01_Axe_xpack,Francisca,N,Francisca
records\xpack\item\equipmentweapons\shield\z_france01.dbr,xtagUWeapon010,True,False,False,via Unlock Code,Shield,WeaponArmor_Shield,xpack,z_france01_Shield_xpack,Marcomer's Shield,N,Marcomers_Shield
records\xpack3\items\equipmentarmor\helm\u_n_set10.dbr,x3tagUArmor320,True,False,True,,Helm,ArmorProtective_Head,xpack3,u_n_set10_Helm_xpack3,Turdulic Casque,E,Turdulic_Casque
records\xpack3\items\equipmentweapon\shield\u_n_set12.dbr,x3tagU_Shield05,True,False,True,,Shield,WeaponArmor_Shield,xpack3,u_n_set12_Shield_xpack3,The Pallium,E,The_Pallium
records\xpack3\items\equipmentweapon\club\u_n_set12.dbr,x3tagU_Club08,True,False,True,,Mace,WeaponMelee_Mace,xpack3,u_n_set12_Mace_xpack3,The Radula,E,The_Radula
records\xpack\item\equipmentweapons\club\z_germany01.dbr,xtagUWeapon055,True,False,False,via Unlock Code,Mace,WeaponMelee_Mace,xpack,z_germany01_Mace_xpack,Irminsul,N,Irminsul
records\xpack\item\equipmentweapons\shield\z_germany01.dbr,xtagUWeapon009,True,False,False,via Unlock Code,Shield,WeaponArmor_Shield,xpack,z_germany01_Shield_xpack,Shield of Irminius,N,Shield_of_Irminius
records\xpack3\items\equipmentarmor\armband\u_n_set08.dbr,x3tagUArmor118,True,False,True,,Armbands,ArmorProtective_Forearm,xpack3,u_n_set08_Armbands_xpack3,Reptilian Claws,E,Reptilian_Claws
records\xpack3\items\equipmentarmor\ring\um_n_set09.dbr,x3tagUArmor419,True,False,True,,Ring,ArmorJewelry_Ring,xpack3,um_n_set09_Ring_xpack3,Ba'als Signet,E,Baals_Signet
records\xpack3\items\equipmentarmor\armband\um_n_set09.dbr,x3tagUArmor119,True,False,True,,Armbands,ArmorProtective_Forearm,xpack3,um_n_set09_Armbands_xpack3,Ba'als Hand,E,Baals_Hand
records\xpack3\items\equipmentarmor\torso\um_l_set07.dbr,x3tagUArmor517,True,False,True,,Armor,ArmorProtective_UpperBody,xpack3,um_l_set07_Armor_xpack3,Agenor's Runeplate,L,Agenors_Runeplate
records\xpack3\items\equipmentarmor\greaves\u_n_set10.dbr,x3tagUArmor220,True,False,True,,Greaves,ArmorProtective_LowerBody,xpack3,u_n_set10_Greaves_xpack3,Turdulic Greaves,E,Turdulic_Greaves
records\xpack3\items\equipmentarmor\torso\u_n_set10.dbr,x3tagUArmor520,True,False,True,,Armor,ArmorProtective_UpperBody,xpack3,u_n_set10_Armor_xpack3,Turdulic Runeplate,E,Turdulic_Runeplate
records\xpack3\items\equipmentarmor\greaves\u_n_set08.dbr,x3tagUArmor218,True,False,True,,Greaves,ArmorProtective_LowerBody,xpack3,u_n_set08_Greaves_xpack3,Reptilian Legs,E,Reptilian_Legs
records\xpack3\items\equipmentarmor\armband\u_n_set10.dbr,x3tagUArmor120,True,False,True,,Armbands,ArmorProtective_Forearm,xpack3,u_n_set10_Armbands_xpack3,Turdulic Vambrace,E,Turdulic_Vambrace
records\xpack\item\equipmentarmor\greaves\z_asia01.dbr,xtagUArmor105,True,False,False,via Unlock Code,Greaves,ArmorProtective_LowerBody,xpack,z_asia01_Greaves_xpack,Jaka tabi,N,Jaka_tabi
records\xpack\item\equipmentarmor\helm\z_asia01.dbr,xtagUArmor130,True,False,False,via Unlock Code,Helm,ArmorProtective_Head,xpack,z_asia01_Helm_xpack,Sanjaku Tenugui,N,Sanjaku_Tenugui
records\xpack3\items\equipmentarmor\helm\u_l_set01.dbr,x3tagUArmor311,True,False,True,,Helm,ArmorProtective_Head,xpack3,u_l_set01_Helm_xpack3,Philip's Leadership,L,Philips_Leadership
records\xpack3\items\equipmentarmor\armband\u_l_set01.dbr,x3tagUArmor111,True,False,True,,Armbands,ArmorProtective_Forearm,xpack3,u_l_set01_Armbands_xpack3,Philip's Reforms,L,Philips_Reforms
records\xpack\item\equipmentweapons\sword\z_asia01b.dbr,xtagUWeapon102,True,False,False,via Unlock Code,Sword,WeaponMelee_Sword,xpack,z_asia01b_Sword_xpack,Katana,N,Katana
records\xpack\item\equipmentweapons\sword\z_asia01a.dbr,xtagUWeapon101,True,False,False,via Unlock Code,Sword,WeaponMelee_Sword,xpack,z_asia01a_Sword_xpack,Sai,N,Sai
records\xpack3\items\equipmentarmor\greaves\u_l_set01.dbr,x3tagUArmor211,True,False,True,,Greaves,ArmorProtective_LowerBody,xpack3,u_l_set01_Greaves_xpack3,Philip's March,L,Philips_March
records\xpack\item\equipmentarmor\torso\z_asia01.dbr,xtagUArmor052,True,False,False,via Unlock Code,Armor,ArmorProtective_UpperBody,xpack,z_asia01_Armor_xpack,Uwagi,N,Uwagi
records\xpack\item\equipmentarmor\torso\z_us01.dbr,xtagUArmor054,True,False,False,via Unlock Code,Armor,ArmorProtective_UpperBody,xpack,z_us01_Armor_xpack,Cuirass of the Great Merchant,N,Cuirass_of_the_Great_Merchant
records\xpack\item\equipmentweapons\club\z_us01.dbr,xtagUWeapon057,True,False,False,via Unlock Code,Mace,WeaponMelee_Mace,xpack,z_us01_Mace_xpack,Tiberius' Wrath,N,Tiberius_Wrath
records\xpack\item\equipmentarmor\armband\z_us01.dbr,xtagUArmor079,True,False,False,via Unlock Code,Armbands,ArmorProtective_Forearm,xpack,z_us01_Armbands_xpack,Brace of the Great Merchant,N,Brace_of_the_Great_Merchant
records\xpack\item\equipmentarmor\armband\z_asia01.dbr,xtagUArmor077,True,False,False,via Unlock Code,Armbands,ArmorProtective_Forearm,xpack,z_asia01_Armbands_xpack,Kurokote,N,Kurokote
records\xpack3\items\equipmentarmor\greaves\u_e_02.dbr,x3tagUArmor203,True,False,True,,Greaves,ArmorProtective_LowerBody,xpack3,u_e_02_Greaves_xpack3,Alboran Sandals,L,Alboran_Sandals
records\xpack3\items\equipmentweapon\1hranged\u_l_01.dbr,x3tagU_1hr04,True,False,True,,Thrown,WeaponHunting_RangedOneHand,xpack3,u_l_01_Thrown_xpack3,Daggertooth,L,Daggertooth
records\xpack3\items\equipmentweapon\1hranged\u_l_02.dbr,x3tagU_1hr05,True,False,True,,Thrown,WeaponHunting_RangedOneHand,xpack3,u_l_02_Thrown_xpack3,Golden Kris,L,Golden_Kris
records\xpack3\items\equipmentarmor\greaves\u_l_01.dbr,x3tagUArmor204,True,False,True,,Greaves,ArmorProtective_LowerBody,xpack3,u_l_01_Greaves_xpack3,Calves of Enceladus,L,Calves_of_Enceladus
records\xpack3\items\equipmentweapon\1hranged\u_l_03.dbr,x3tagU_1hr06,True,False,True,,Thrown,WeaponHunting_RangedOneHand,xpack3,u_l_03_Thrown_xpack3,Gills of Tiamat,L,Gills_of_Tiamat
records\xpack3\items\equipmentarmor\greaves\u_l_02.dbr,x3tagUArmor205,True,False,True,,Greaves,ArmorProtective_LowerBody,xpack3,u_l_02_Greaves_xpack3,The Dark Depths,L,The_Dark_Depths
records\xpack3\items\equipmentarmor\greaves\u_l_03.dbr,x3tagUArmor207,True,False,True,,Greaves,ArmorProtective_LowerBody,xpack3,u_l_03_Greaves_xpack3,Eshmun's Blessing,L,Eshmuns_Blessing
records\xpack3\items\equipmentarmor\greaves\um_e_01.dbr,x3tagUArmor201,True,False,True,,Greaves,ArmorProtective_LowerBody,xpack3,um_e_01_Greaves_xpack3,Wisdom of Metis,L,Wisdom_of_Metis
records\xpack3\items\equipmentweapon\shield\u_l_02.dbr,x3tagU_Shield04,True,False,True,,Shield,WeaponArmor_Shield,xpack3,u_l_02_Shield_xpack3,The Sleeper,L,The_Sleeper
records\xpack3\items\equipmentweapon\spear\u_e_01.dbr,x3tagU_Spear02,True,False,True,,Spear,WeaponHunting_Spear,xpack3,u_e_01_Spear_xpack3,The Sea Spider,L,The_Sea_Spider
records\xpack3\items\equipmentweapon\spear\u_l_01.dbr,x3tagU_Spear04,True,False,True,,Spear,WeaponHunting_Spear,xpack3,u_l_01_Spear_xpack3,The Onyx Torch,L,The_Onyx_Torch
records\xpack3\items\equipmentarmor\greaves\um_l_01.dbr,x3tagUArmor206,True,False,True,,Greaves,ArmorProtective_LowerBody,xpack3,um_l_01_Greaves_xpack3,Philyra's Gift,L,Philyras_Gift
