dbr,id,isit,isr,isatl,find
xpack2\item\equipmentarmor\helm\u_e_02.dbr,x2tagUArmor053,true,true,false,"@level05$: @act06$, @level06$: @act01$"
xpack2\item\equipmentarmor\helm\u_e_03.dbr,x2tagUArmor054,true,true,false,"@level05$: @act06$, @level06$: @act01$"
xpack2\item\equipmentarmor\helm\u_l_01.dbr,x2tagUArmor048,true,true,false,@level06$: @act06$
xpack2\item\equipmentarmor\helm\u_l_02.dbr,x2tagUArmor049,true,true,false,@level06$: @act06$
xpack2\item\equipmentarmor\helm\u_l_03.dbr,x2tagUArmor050,true,true,false,@level06$: @act06$
xpack2\item\equipmentarmor\helm\u_l_04.dbr,x2tagUArmor051,true,true,false,@level06$: @act06$
xpack3\items\equipmentarmor\helm\u_e_01.dbr,x3tagUArmor309,true,false,true,
xpack3\items\equipmentarmor\helm\u_e_02.dbr,x3tagUArmor302,true,false,true,
xpack3\items\equipmentarmor\helm\u_l_01.dbr,x3tagUArmor305,true,false,true,
xpack3\items\equipmentarmor\helm\u_l_02.dbr,x3tagUArmor303,true,false,true,
xpack3\items\equipmentarmor\helm\um_e_01.dbr,x3tagUArmor301,true,false,true,
xpack3\items\equipmentarmor\helm\um_l_01.dbr,x3tagUArmor307,true,false,true,
xpack3\items\equipmentarmor\helm\um_l_02.dbr,x3tagUArmor308,true,false,true,
item\equipmentring\u_l_apollo'swill.dbr,tagUArmor015,false,false,false,@level06$: @amount07$
item\equipmentring\u_l_archimedes'cogwheel.dbr,tagUArmor016,false,false,false,@level06$: @amount07$
item\equipmentring\u_l_bandofsouls.dbr,tagUArmor017,false,false,false,@level06$: @amount07$
item\equipmentring\u_e_celestialband.dbr,tagUArmor003,false,false,false,"@level05$: @act03$, @level06$: @act03$"
item\equipmentring\u_e_chiron'sloop.dbr,tagUArmor004,false,false,false,"@level05$: @amount07$, @level06$: @amount07$"
item\equipmentring\u_e_crestofmurong.dbr,tagUArmor005,false,false,false,"@level05$: @act03$, @level06$: @act03$"
item\equipmentring\u_l_eyeofhorus.dbr,tagUArmor019,false,false,false,"@level06$: @act01$, @act02$, @act03$"
item\equipmentring\u_l_markofares.dbr,tagUArmor020,false,false,false,@level06$: @amount07$
item\equipmentring\u_e_ringofgaia.dbr,tagUArmor009,false,false,false,"@level05$: @amount07$, @level06$: @amount07$"
xpack\item\equipmentarmor\ring\u_e_001.dbr,xtagUArmor004,true,false,false,"@level05$: @act04$, @level06$: @act04$"
xpack\item\equipmentarmor\ring\u_e_003.dbr,xtagUArmor006,true,false,false,"@level05$: @act04$, @level06$: @act04$"
xpack\item\equipmentarmor\ring\u_l_001.dbr,xtagUArmor007,true,false,false,@level06$: @act04$
xpack\item\equipmentarmor\ring\u_e_002.dbr,xtagUArmor005,true,false,false,"@level05$: @act04$, @level06$: @act04$"
xpack\item\equipmentarmor\ring\u_l_002.dbr,xtagUArmor008,true,false,false,@level06$: @act04$
xpack\item\equipmentarmor\ring\u_l_003.dbr,xtagUArmor009,true,false,false,@level06$: @act04$
xpack2\item\equipmentarmor\ring\u_e_001.dbr,x2tagUArmor104,true,true,false,"@level05$: @act06$, @level06$: @act01$"
xpack2\item\equipmentarmor\ring\u_l_001.dbr,x2tagUArmor101,true,true,false,@level06$: @act06$
xpack2\item\equipmentarmor\ring\u_l_002.dbr,x2tagUArmor102,true,true,false,@level06$: @act06$
xpack2\item\equipmentarmor\ring\u_l_003.dbr,x2tagUArmor103,true,true,false,@level06$: @act06$
item\equipmentshield\u_l_ajax'bronzetower.dbr,tagUWeapon026,false,false,false,@level06$: @amount07$
item\equipmentshield\u_l_ancile.dbr,tagUWeapon027,false,false,false,@level06$: @amount07$
item\equipmentshield\u_l_athenasmirroredshield.dbr,tagUWeapon028,false,false,false,@level06$: @amount07$
item\equipmentshield\u_e_bloodthirsttheglutton.dbr,tagUWeapon003,false,false,false,"@level05$: @amount07$, @level06$: @amount07$"
item\equipmentshield\u_l_chigon'sresolve.dbr,tagUWeapon029,false,false,false,@level06$: @act03$
item\equipmentshield\u_l_crestoftaurus.dbr,tagUWeapon030,false,false,false,@level06$: @amount07$
item\equipmentshield\u_e_ebongreatshield.dbr,tagUWeapon005,false,false,false,"@level05$: @act03$, @act04$; @level06$: @act03$, @act04$"
item\equipmentshield\u_e_eidolonshell.dbr,tagUWeapon006,false,false,false,"@level05$: @amount07$, @level06$: @amount07$"
item\equipmentshield\u_l_goldenshieldofpelaran.dbr,tagUWeapon031,false,false,false,@level06$: @amount07$
item\equipmentshield\u_l_hadesaspis.dbr,tagUWeapon032,false,false,false,@level06$: @amount07$
item\equipmentshield\u_l_hera'sshield.dbr,tagUWeapon035,false,false,false,@level06$: @amount07$
item\equipmentshield\u_e_leatherskinshield.dbr,tagUWeapon013,false,false,false,"@level05$: @amount07$, @level06$: @amount07$"
item\equipmentshield\u_l_priam'sgate.dbr,tagUWeapon036,false,false,false,@level06$: @amount07$
item\equipmentshield\u_l_scaleoftheblackdragon.dbr,tagUWeapon037,false,false,false,@level06$: @amount07$
item\equipmentshield\u_e_shieldofthehideousvisage.dbr,tagUWeapon020,false,false,false,"@level05$: @amount07$, @level06$: @amount07$"
item\equipmentshield\u_e_shieldofthekorybantes.dbr,tagUWeapon021,false,false,false,"@level05$: @act01$, @level06$: @act01$"
item\equipmentshield\u_l_spectraldefender.dbr,tagUWeapon038,false,false,false,@level06$: @amount07$
item\equipmentshield\u_e_sundisc.dbr,tagUWeapon022,false,false,false,"@level05$: @act02$, @level06$: @act02$"
item\equipmentshield\u_l_venomhuskshield.dbr,tagUWeapon039,false,false,false,@level06$: @act02$
item\equipmentshield\u_l_zeno'sthirdparadox.dbr,tagUWeapon040,false,false,false,@level06$: @act01$
xpack\item\equipmentweapons\shield\u_l_002.dbr,xtagUWeapon005,true,false,false,@level06$: @act04$
xpack\item\equipmentweapons\shield\u_e_001.dbr,xtagUWeapon003,true,false,false,"@level05$: @act04$, @level06$: @act04$"
xpack\item\equipmentweapons\shield\u_e_002.dbr,xtagUWeapon012,true,false,false,"@level05$: @act04$, @level06$: @act04$"
xpack\item\equipmentweapons\shield\u_l_001.dbr,xtagUWeapon004,true,false,false,@level06$: @act04$
xpack2\item\equipmentweapons\shield\u_e_02.dbr,x2tagUWeapon037,true,true,false,"@level05$: @act06$, @level06$: @act01$"
xpack2\item\equipmentweapons\shield\u_l_01.dbr,x2tagUWeapon033,true,true,false,@level06$: @act06$
xpack2\item\equipmentweapons\shield\u_l_02.dbr,x2tagUWeapon034,true,true,false,@level06$: @act06$
xpack2\item\equipmentweapons\shield\u_l_03.dbr,x2tagUWeapon035,true,true,false,@level06$: @act06$
xpack3\items\equipmentweapon\shield\u_e_01.dbr,x3tagU_Shield02,true,false,true,
xpack3\items\equipmentweapon\shield\u_e_02.dbr,x3tagU_Shield03,true,false,true,
xpack3\items\equipmentweapon\shield\u_l_01.dbr,x3tagU_Shield01,true,false,true,
xpack3\items\equipmentweapon\shield\u_l_02.dbr,x3tagU_Shield04,true,false,true,
item\equipmentweapon\spear\u_e_amazonianspear.dbr,tagUWeapon196,false,false,false,"@level05$: @amount07$, @level06$: @amount07$"
item\equipmentweapon\spear\u_l_ares'wrath.dbr,tagUWeapon215,false,false,false,@level06$: @amount07$
item\equipmentweapon\spear\u_l_bloodofouranos.dbr,tagUWeapon216,false,false,false,@level06$: @amount07$
item\equipmentweapon\spear\u_e_feilian'sgalespear.dbr,tagUWeapon200,false,false,false,"@level05$: @act03$, @level06$: @act03$"
item\equipmentweapon\spear\u_l_furyofthethreeamazons.dbr,tagUWeapon217,false,false,false,@level06$: @amount07$
item\equipmentweapon\spear\u_l_kwanyin'sfinalmercy.dbr,tagUWeapon218,false,false,false,@level06$: @act03$
item\equipmentweapon\spear\u_l_onuris'spear.dbr,tagUWeapon219,false,false,false,@level06$: @act02$
item\equipmentweapon\spear\u_l_peleus'ashenspear .dbr,tagUWeapon220,false,false,false,@level06$: @amount07$
item\equipmentweapon\spear\u_e_phorkos'trident.dbr,tagUWeapon206,false,false,false,"@level05$: @amount07$, @level06$: @amount07$"
item\equipmentweapon\spear\u_e_queenzenobia'sspear.dbr,tagUWeapon207,false,false,false,"@level05$: @amount07$, @level06$: @amount07$"
item\equipmentweapon\spear\u_e_sacredspearofnepththys.dbr,tagUWeapon209,false,false,false,"@level05$: @act02$, @level06$: @act02$"
item\equipmentweapon\spear\u_e_scorpion'stail.dbr,tagUWeapon210,false,false,false,"@level05$: @amount07$, @level06$: @amount07$"
item\equipmentweapon\spear\u_l_soulharvest.dbr,tagUWeapon221,false,false,false,@level06$: @amount07$
item\equipmentweapon\spear\u_l_telamon'sboarskewer.dbr,tagUWeapon222,false,false,false,@level06$: @act01$
xpack\item\equipmentweapons\spear\u_e_001.dbr,xtagUWeapon063,true,false,false,"@level05$: @act04$, @level06$: @act04$"
xpack\item\equipmentweapons\spear\u_e_002.dbr,xtagUWeapon064,true,false,false,"@level05$: @act04$, @level06$: @act04$"
xpack\item\equipmentweapons\spear\u_l_001.dbr,xtagUWeapon065,true,false,false,@level06$: @act04$
xpack\item\equipmentweapons\spear\u_l_002.dbr,xtagUWeapon066,true,false,false,@level06$: @act04$
xpack2\item\equipmentweapons\spear\u_l_02.dbr,x2tagUWeapon002,true,true,false,@level06$: @act06$
xpack3\items\equipmentweapon\spear\u_e_01.dbr,x3tagU_Spear02,true,false,true,
xpack3\items\equipmentweapon\spear\u_e_02.dbr,x3tagU_Spear03,true,false,true,
xpack3\items\equipmentweapon\spear\u_l_01.dbr,x3tagU_Spear04,true,false,true,
xpack3\items\equipmentweapon\spear\u_l_02.dbr,x3tagU_Spear05,true,false,true,
xpack3\items\equipmentweapon\spear\u_l_03.dbr,x3tagU_Spear08,true,false,true,
item\equipmentweapon\staff\u_e_archon'sjudgement.dbr,tagUWeapon240,false,false,false,"@level05$: @amount07$, @level06$: @amount07$"
item\equipmentweapon\staff\u_l_caduceus.dbr,tagUWeapon257,false,false,false,@level06$: @amount07$
item\equipmentweapon\staff\u_e_chromaticstaff.dbr,tagUWeapon258,false,false,false,"@level05$: @amount07$, @level06$: @amount07$"
item\equipmentweapon\staff\u_l_eyeofosiris.dbr,tagUWeapon259,false,false,false,@level06$: @act02$
item\equipmentweapon\staff\u_l_fingerboneofboreas.dbr,tagUWeapon260,false,false,false,@level06$: @amount07$
item\equipmentweapon\staff\u_e_geras'walkingstick.dbr,tagUWeapon244,false,false,false,"@level05$: @amount07$, @level06$: @amount07$"
item\equipmentweapon\staff\u_l_hades'scepter.dbr,tagUWeapon261,false,false,false,@level06$: @amount07$
item\equipmentweapon\staff\u_l_hecate'srod.dbr,tagUWeapon262,false,false,false,@level06$: @amount07$
item\equipmentweapon\staff\u_e_hekastaff.dbr,tagUWeapon245,false,false,false,"@level05$: @act02$, @level06$: @act02$"
item\equipmentweapon\staff\u_l_kuanti'ssorrow.dbr,tagUWeapon249,false,false,false,"@level06$: @act03$, @act04$"
item\equipmentweapon\staff\u_l_leikun'sgnarledstaff.dbr,tagUWeapon250,false,false,false,"@level06$: @act03$, @act04$"
item\equipmentweapon\staff\u_l_morosnyx.dbr,tagUWeapon251,false,false,false,"@level06$: @act01$, @act02$"
item\equipmentweapon\staff\u_l_riddleofthesphinx.dbr,tagUWeapon263,false,false,false,@level06$: @act01$
item\equipmentweapon\staff\u_e_rodoftheancients.dbr,tagUWeapon264,false,false,false,"@level05$: @act01$, @act03$, @act04$; @level06$: @act01$, @act03$, @act04$"
item\equipmentweapon\staff\u_e_shikigami.dbr,tagUWeapon254,false,false,false,"@level05$: @act03$, @level06$: @act03$"
item\equipmentweapon\staff\u_l_staffofelysium.dbr,tagUWeapon266,false,false,false,@level06$: @amount07$
xpack\item\equipmentweapons\staff\u_l_001.dbr,xtagUWeapon080,true,false,false,@level06$: @act04$
xpack\item\equipmentweapons\staff\u_l_002.dbr,xtagUWeapon081,true,false,false,@level06$: @act04$
xpack\item\equipmentweapons\staff\u_e_002.dbr,xtagUWeapon079,true,false,false,"@level05$: @act04$, @level06$: @act04$"
xpack\item\equipmentweapons\staff\u_e_001.dbr,xtagUWeapon078,true,false,false,"@level05$: @act04$, @level06$: @act04$"
xpack2\item\equipmentweapons\staff\u_l_01.dbr,x2tagUWeapon049,true,true,false,@level06$: @act06$
xpack2\item\equipmentweapons\staff\u_l_02.dbr,x2tagUWeapon050,true,true,false,@level06$: @act06$
xpack2\item\equipmentweapons\staff\u_l_03.dbr,x2tagUWeapon051,true,true,false,@level06$: @act06$
xpack3\items\equipmentweapon\staff\u_e_01.dbr,x3tagU_Staff04,true,false,true,
xpack3\items\equipmentweapon\staff\u_l_01.dbr,x3tagU_Staff02,true,false,true,
xpack3\items\equipmentweapon\staff\u_l_02.dbr,x3tagU_Staff05,true,false,true,
xpack3\items\equipmentweapon\staff\u_l_03.dbr,x3tagU_Staff06,true,false,true,
item\equipmentweapon\sword\u_l_amenra'smagebane.dbr,tagUWeapon299,false,false,false,"@level06$: @act02$, @act04$"
item\equipmentweapon\sword\u_e_doxakalo.dbr,tagUWeapon289,false,false,false,"@level05$: @amount07$, @level06$: @amount07$"
item\equipmentweapon\sword\u_e_griefmaker.dbr,tagUWeapon290,false,false,false,"@level05$: @amount07$, @level06$: @amount07$"
item\equipmentweapon\sword\u_l_lordsethschaosblade.dbr,tagUWeapon300,false,false,false,@level06$: @act02$
item\equipmentweapon\sword\u_l_mindrazor.dbr,tagUWeapon301,false,false,false,@level06$: @amount07$
item\equipmentweapon\sword\u_l_pagos.dbr,tagUWeapon341,false,false,false,"@level06$: @act01$, @act04$"
item\equipmentweapon\sword\u_e_silence.dbr,tagUWeapon294,false,false,false,"@level05$: @amount07$, @level06$: @amount07$"
item\equipmentweapon\sword\u_l_stymphaliantalon.dbr,tagUWeapon302,false,false,false,@level06$: @amount07$
item\equipmentweapon\sword\u_e_swordofdamocles.dbr,tagUWeapon297,false,false,false,"@level05$: @act01$, @level06$: @act01$"
item\equipmentweapon\sword\u_l_theseus'inheritance.dbr,tagUWeapon303,false,false,false,@level06$: @act01$
item\equipmentweapon\sword\u_l_thunderbolt.dbr,tagUWeapon304,false,false,false,"@level06$: @act01$, @act02$, @act03$"
item\equipmentweapon\sword\u_l_thyestes'scheme.dbr,tagUWeapon305,false,false,false,@level06$: @act01$
item\equipmentweapon\sword\u_l_zhanlu.dbr,tagUWeapon306,false,false,false,@level06$: @act03$
xpack\item\equipmentweapons\sword\u_l_001.dbr,xtagUWeapon095,true,false,false,@level06$: @act04$
xpack\item\equipmentweapons\sword\u_e_001.dbr,xtagUWeapon094,true,false,false,"@level05$: @act04$, @level06$: @act04$"
xpack\item\equipmentweapons\sword\u_l_003.dbr,xtagUWeapon099,true,false,false,@level06$: @act04$
xpack\item\equipmentweapons\sword\u_l_002.dbr,xtagUWeapon096,true,false,false,@level06$: @act04$
xpack\item\equipmentweapons\sword\u_e_002.dbr,xtagUWeapon100,true,false,false,"@level05$: @act04$, @level06$: @act04$"
xpack2\item\equipmentweapons\sword\u_e_03.dbr,x2tagUWeapon020,true,true,false,"@level05$: @act06$, @level06$: @act01$"
xpack2\item\equipmentweapons\sword\u_l_01.dbr,x2tagUWeapon015,true,true,false,@level06$: @act06$
xpack2\item\equipmentweapons\sword\u_l_02.dbr,x2tagUWeapon016,true,true,false,@level06$: @act06$
xpack2\item\equipmentweapons\sword\u_l_03.dbr,x2tagUWeapon017,true,true,false,@level06$: @act06$
xpack3\items\equipmentweapon\sword\u_e_01.dbr,x3tagU_Sword03,true,false,true,
xpack3\items\equipmentweapon\sword\u_e_02.dbr,x3tagU_Sword06,true,false,true,
xpack3\items\equipmentweapon\sword\u_l_01.dbr,x3tagU_Sword01,true,false,true,
xpack3\items\equipmentweapon\sword\u_l_02.dbr,x3tagU_Sword04,true,false,true,
xpack3\items\equipmentweapon\sword\u_l_03.dbr,x3tagU_Sword05,true,false,true,
xpack2\item\equipmentweapons\1hranged\u_e_01.dbr,x2tagUWeapon067,true,true,false,"@level05$: @act01$, @act02$"
xpack2\item\equipmentweapons\1hranged\u_e_03.dbr,x2tagUWeapon069,true,true,false,@level05$: @act02$
xpack2\item\equipmentweapons\1hranged\u_e_05.dbr,x2tagUWeapon071,true,true,false,@level05$: @act04$
xpack2\item\equipmentweapons\1hranged\u_e_07.dbr,x2tagUWeapon073,true,true,false,"@level05$: @act04$, @act06$"
xpack2\item\equipmentweapons\1hranged\u_e_09.dbr,x2tagUWeapon075,true,true,false,"@level05$: @act06$, @level06$: @act01$"
xpack2\item\equipmentweapons\1hranged\u_l_01.dbr,x2tagUWeapon057,true,true,false,"@level06$: @act01$, @act02$"
xpack2\item\equipmentweapons\1hranged\u_l_02.dbr,x2tagUWeapon058,true,true,false,"@level06$: @act01$, @act02$"
xpack2\item\equipmentweapons\1hranged\u_l_05.dbr,x2tagUWeapon061,true,true,false,"@level06$: @act03$, @act04$"
xpack2\item\equipmentweapons\1hranged\u_l_06.dbr,x2tagUWeapon062,true,true,false,"@level06$: @act03$, @act04$"
xpack2\item\equipmentweapons\1hranged\u_l_07.dbr,x2tagUWeapon063,true,true,false,"@level06$: @act04$, @act06$"
xpack2\item\equipmentweapons\1hranged\u_l_08.dbr,x2tagUWeapon064,true,true,false,"@level06$: @act04$, @act06$"
xpack2\item\equipmentweapons\1hranged\u_l_10.dbr,x2tagUWeapon066,true,true,false,
xpack3\items\equipmentweapon\1hranged\u_e_01.dbr,x3tagU_1hr02,true,false,true,
xpack3\items\equipmentweapon\1hranged\u_e_02.dbr,x3tagU_1hr03,true,false,true,
xpack3\items\equipmentweapon\1hranged\u_l_01.dbr,x3tagU_1hr04,true,false,true,
xpack3\items\equipmentweapon\1hranged\u_l_02.dbr,x3tagU_1hr05,true,false,true,
xpack3\items\equipmentweapon\1hranged\u_l_03.dbr,x3tagU_1hr06,true,false,true,
xpack\item\artifacts\arcaneformulae\n_la_amberflask_formula.dbr,xtagArtifactDescription005,true,false,false,@level04$: @act01$
xpack\item\artifacts\arcaneformulae\n_la_bloodrage_formula.dbr,xtagArtifactDescription018,true,false,false,@level04$: @act03$
xpack\item\artifacts\arcaneformulae\n_la_chaoscube_formula.dbr,xtagArtifactDescription011,true,false,false,@level04$: @act01$
xpack\item\artifacts\arcaneformulae\n_la_cinderbolt_formula.dbr,xtagArtifactDescription013,true,false,false,@level04$: @act02$
xpack\item\artifacts\arcaneformulae\n_la_crystaltear_formula.dbr,xtagArtifactDescription019,true,false,false,@level04$: @act03$
xpack\item\artifacts\arcaneformulae\e_la_darkcore_formula.dbr,xtagArtifactDescription022,true,false,false,@level05$: @act02$
xpack\item\artifacts\arcaneformulae\n_la_deathrattle_formula.dbr,xtagArtifactDescription002,true,false,false,@level04$: @act02$
xpack\item\artifacts\arcaneformulae\e_la_earthentalisman_formula.dbr,xtagArtifactDescription025,true,false,false,@level05$: @act01$
xpack\item\artifacts\arcaneformulae\e_la_ebonyglobe_formula.dbr,xtagArtifactDescription030,true,false,false,@level05$: @act04$
xpack\item\artifacts\arcaneformulae\l_la_effigyofthepanther_formula.dbr,xtagArtifactDescription033,true,false,false,@level06$: @act04$
xpack\item\artifacts\arcaneformulae\e_la_emeraldquill_formula.dbr,xtagArtifactDescription020,true,false,false,@level05$: @act01$
xpack\item\artifacts\arcaneformulae\l_la_etherealveil_formula.dbr,xtagArtifactDescription036,true,false,false,@level06$: @act04$
xpack\item\artifacts\arcaneformulae\e_la_jadetotem_formula.dbr,xtagArtifactDescription021,true,false,false,@level05$: @act01$
xpack\item\artifacts\arcaneformulae\n_la_leafsong_formula.dbr,xtagArtifactDescription012,true,false,false,@level04$: @act01$
xpack\item\artifacts\arcaneformulae\l_la_maidenskiss_formula.dbr,xtagArtifactDescription035,true,false,false,@level06$: @act03$
xpack\item\artifacts\arcaneformulae\n_la_moltenorb_formula.dbr,xtagArtifactDescription003,true,false,false,@level04$: @act02$
xpack\item\artifacts\arcaneformulae\e_la_nexusofinsanity_formula.dbr,xtagArtifactDescription027,true,false,false,@level05$: @act02$
xpack\item\artifacts\arcaneformulae\n_la_palemoon_formula.dbr,xtagArtifactDescription008,true,false,false,@level04$: @act01$
xpack\item\artifacts\arcaneformulae\e_la_phylacteryofshadows_formula.dbr,xtagArtifactDescription023,true,false,false,@level05$: @act02$
xpack\item\artifacts\arcaneformulae\e_la_ravensshadow_formula.dbr,xtagArtifactDescription026,true,false,false,@level05$: @act02$
xpack\item\artifacts\arcaneformulae\n_la_razorclaw_formula.dbr,xtagArtifactDescription015,true,false,false,@level04$: @act02$
xpack\item\artifacts\arcaneformulae\n_la_scrollofoneiros_formula.dbr,xtagArtifactDescription001,true,false,false,@level04$: @act02$
xpack\item\artifacts\arcaneformulae\n_la_shroudofeternalnight_formula.dbr,xtagArtifactDescription007,true,false,false,@level04$: @act01$
xpack\item\artifacts\arcaneformulae\l_la_silverheart_formula.dbr,xtagArtifactDescription034,true,false,false,@level06$: @act04$
xpack\item\artifacts\arcaneformulae\n_la_skyfirependant_formula.dbr,xtagArtifactDescription009,true,false,false,@level04$: @act02$
xpack\item\artifacts\arcaneformulae\n_la_songoftheserpent_formula.dbr,xtagArtifactDescription016,true,false,false,@level04$: @act02$
