,record,category,class,pack,name,altName,id
2404,records\item\equipmentring\u_e_phantombane.dbr,Ring,ArmorJewelry_Ring,Original,u_e_phantombane,Phantom Bane,Ring_Phantom_Bane
2405,records\item\equipmentring\u_e_prostasia.dbr,Ring,ArmorJewelry_Ring,Original,u_e_prostasia,Prostasia,Ring_Prostasia
2406,records\xpack4\item\equipmentarmor\ring\u_l_qilinsfavor.dbr,Ring,ArmorJewelry_Ring,xpack4,u_l_qilinsfavor,,Ring_Qilinsfavor
2407,records\xpack\item\equipmentarmor\ring\u_n_002.dbr,Ring,ArmorJewelry_Ring,xpack,u_n_002,Reflection,Ring_Reflection
2408,records\item\equipmentring\u_e_ringofgaia.dbr,Ring,ArmorJewelry_Ring,Original,u_e_ringofgaia,Ring of Gaia,Ring_Ring_Of_Gaia
2409,records\xpack2\item\equipmentarmor\ring\u_l_002.dbr,Ring,ArmorJewelry_Ring,xpack2,u_l_002,Ring of Taranis,Ring_Ring_Of_Taranis
2410,records\xpack2\item\equipmentarmor\ring\u_e_001.dbr,Ring,ArmorJewelry_Ring,xpack2,u_e_001,Ring of the Dragon Hunter,Ring_Ring_Of_The_Dragon_Hunter
2411,records\item\equipmentring\u_n_ringoftheshang.dbr,Ring,ArmorJewelry_Ring,Original,u_n_ringoftheshang,Ring of the Shang,Ring_Ring_Of_The_Shang
2412,records\xpack2\item\equipmentarmor\ring\u_n_002.dbr,Ring,ArmorJewelry_Ring,xpack2,u_n_002,Ring of the Three,Ring_Ring_Of_The_Three
2413,records\xpack2\item\equipmentarmor\ring\u_e_003.dbr,Ring,ArmorJewelry_Ring,xpack2,u_e_003,Ring of Veleda,Ring_Ring_Of_Veleda
2414,records\xpack4\item\equipmentarmor\ring\u_l_scarabring.dbr,Ring,ArmorJewelry_Ring,xpack4,u_l_scarabring,,Ring_Scarabring
2415,records\item\equipmentring\u_l_sealofhephaestus.dbr,Ring,ArmorJewelry_Ring,Original,u_l_sealofhephaestus,Seal of Hephaestus,Ring_Seal_Of_Hephaestus
2416,records\item\equipmentring\u_e_sealofthehighpriest.dbr,Ring,ArmorJewelry_Ring,Original,u_e_sealofthehighpriest,Seal of the High Priest,Ring_Seal_Of_The_High_Priest
2417,records\item\equipmentring\u_e_shadowformedband.dbr,Ring,ArmorJewelry_Ring,Original,u_e_shadowformedband,Shadowformed Band,Ring_Shadowformed_Band
2418,records\xpack4\item\equipmentarmor\ring\u_l_shaiswhim.dbr,Ring,ArmorJewelry_Ring,xpack4,u_l_shaiswhim,,Ring_Shaiswhim
2419,records\item\equipmentring\u_e_signetofhope.dbr,Ring,ArmorJewelry_Ring,Original,u_e_signetofhope,Signet of Hope,Ring_Signet_Of_Hope
2420,records\xpack2\item\equipmentarmor\ring\u_e_002.dbr,Ring,ArmorJewelry_Ring,xpack2,u_e_002,Sindri's Loop,Ring_Sindris_Loop
2421,records\xpack\item\equipmentarmor\ring\u_l_003.dbr,Ring,ArmorJewelry_Ring,xpack,u_l_003,Star of Elysium,Ring_Star_Of_Elysium
2422,records\item\equipmentring\u_e_starstone.dbr,Ring,ArmorJewelry_Ring,Original,u_e_starstone,Star Stone,Ring_Star_Stone
2423,records\item\equipmentring\u_n_stormeye.dbr,Ring,ArmorJewelry_Ring,Original,u_n_stormeye,Storm Eye,Ring_Storm_Eye
2424,records\item\equipmentring\us_n_ronzer'sgift.dbr,Ring,ArmorJewelry_Ring,Original,us_n_ronzer'sgift,The Fragile,Ring_The_Fragile
2425,records\item\equipmentring\u_e_thoth'smark.dbr,Ring,ArmorJewelry_Ring,Original,u_e_thoth'smark,Thoth's Mark,Ring_Thoths_Mark
2426,records\xpack2\item\equipmentarmor\ring\u_n_003.dbr,Ring,ArmorJewelry_Ring,xpack2,u_n_003,Thracian Ring,Ring_Thracian_Ring
2427,records\item\equipmentring\us_e_gladiator'screed02.dbr,Ring,ArmorJewelry_Ring,Original,us_e_gladiator'screed02,Timaios,Ring_Timaios
2428,records\xpack3\items\equipmentarmor\ring\u_e_01.dbr,Ring,ArmorJewelry_Ring,xpack3,u_e_01,,Ring_Ue01
2429,records\xpack3\items\equipmentarmor\ring\u_e_02.dbr,Ring,ArmorJewelry_Ring,xpack3,u_e_02,,Ring_Ue02
2430,records\xpack3\items\equipmentarmor\ring\u_e_03.dbr,Ring,ArmorJewelry_Ring,xpack3,u_e_03,,Ring_Ue03
2431,records\xpack3\items\equipmentarmor\ring\u_l_01.dbr,Ring,ArmorJewelry_Ring,xpack3,u_l_01,,Ring_Ul01
2432,records\xpack3\items\equipmentarmor\ring\u_l_02.dbr,Ring,ArmorJewelry_Ring,xpack3,u_l_02,,Ring_Ul02
2433,records\xpack3\items\equipmentarmor\ring\u_l_03.dbr,Ring,ArmorJewelry_Ring,xpack3,u_l_03,,Ring_Ul03
2434,records\xpack3\items\equipmentarmor\ring\u_l_04.dbr,Ring,ArmorJewelry_Ring,xpack3,u_l_04,,Ring_Ul04
2435,records\xpack3\items\equipmentarmor\ring\u_n_01.dbr,Ring,ArmorJewelry_Ring,xpack3,u_n_01,,Ring_Un01
2436,records\xpack3\items\equipmentarmor\ring\u_n_02.dbr,Ring,ArmorJewelry_Ring,xpack3,u_n_02,,Ring_Un02
2437,records\xpack3\items\equipmentarmor\ring\u_n_03.dbr,Ring,ArmorJewelry_Ring,xpack3,u_n_03,,Ring_Un03
2438,records\item\equipmentring\u_n_wardstone.dbr,Ring,ArmorJewelry_Ring,Original,u_n_wardstone,Ward Stone,Ring_Ward_Stone
2439,records\xpack4\item\equipmentarmor\ring\u_l_wenshensgift.dbr,Ring,ArmorJewelry_Ring,xpack4,u_l_wenshensgift,,Ring_Wenshensgift
2440,records\xpack4\item\equipmentarmor\ring\u_l_yellowemperorsmindfulness.dbr,Ring,ArmorJewelry_Ring,xpack4,u_l_yellowemperorsmindfulness,,Ring_Yellowemperorsmindfulness
2441,records\xpack2\item\scrolls\01_bloodrage.dbr,Scrolls,ItemScrolls,xpack2,01_bloodrage,,Scrolls_01_bloodrage
2442,records\xpack\item\scrolls\01_breakingwheel.dbr,Scrolls,ItemScrolls,xpack,01_breakingwheel,,Scrolls_01_breakingwheel
2443,records\xpack\item\scrolls\01_crushingvortex.dbr,Scrolls,ItemScrolls,xpack,01_crushingvortex,,Scrolls_01_crushingvortex
2444,records\xpack\item\scrolls\01_elementalshielding.dbr,Scrolls,ItemScrolls,xpack,01_elementalshielding,,Scrolls_01_elementalshielding
2445,records\xpack\item\scrolls\01_frailty.dbr,Scrolls,ItemScrolls,xpack,01_frailty,,Scrolls_01_frailty
2446,records\xpack\item\scrolls\01_frenzy.dbr,Scrolls,ItemScrolls,xpack,01_frenzy,,Scrolls_01_frenzy
2447,records\xpack\item\scrolls\01_icenova.dbr,Scrolls,ItemScrolls,xpack,01_icenova,,Scrolls_01_icenova
2448,records\xpack2\item\scrolls\01_persuasion.dbr,Scrolls,ItemScrolls,xpack2,01_persuasion,,Scrolls_01_persuasion
2449,records\xpack2\item\scrolls\01_primalchaos.dbr,Scrolls,ItemScrolls,xpack2,01_primalchaos,,Scrolls_01_primalchaos
2450,records\xpack3\items\scrolls\01_scroll01.dbr,Scrolls,ItemScrolls,xpack3,01_scroll01,,Scrolls_01_scroll01
2451,records\xpack3\items\scrolls\01_scroll02.dbr,Scrolls,ItemScrolls,xpack3,01_scroll02,,Scrolls_01_scroll02
2452,records\xpack3\items\scrolls\01_scroll03.dbr,Scrolls,ItemScrolls,xpack3,01_scroll03,,Scrolls_01_scroll03
2453,records\xpack3\items\scrolls\01_scroll04.dbr,Scrolls,ItemScrolls,xpack3,01_scroll04,,Scrolls_01_scroll04
2454,records\xpack\item\scrolls\01_stormwitches.dbr,Scrolls,ItemScrolls,xpack,01_stormwitches,,Scrolls_01_stormwitches
2455,records\xpack2\item\scrolls\01_sunsblessing.dbr,Scrolls,ItemScrolls,xpack2,01_sunsblessing,,Scrolls_01_sunsblessing
2456,records\xpack2\item\scrolls\01_svefnthorn.dbr,Scrolls,ItemScrolls,xpack2,01_svefnthorn,,Scrolls_01_svefnthorn
2457,records\xpack\item\scrolls\01_unbreakablealliance.dbr,Scrolls,ItemScrolls,xpack,01_unbreakablealliance,,Scrolls_01_unbreakablealliance
2458,records\xpack\item\scrolls\01_unbrokenfortitude.dbr,Scrolls,ItemScrolls,xpack,01_unbrokenfortitude,,Scrolls_01_unbrokenfortitude
2459,records\xpack\item\scrolls\01x_arcanepower.dbr,Scrolls,ItemScrolls,xpack,01x_arcanepower,,Scrolls_01x_arcanepower
2460,records\xpack\item\scrolls\01x_cyclops.dbr,Scrolls,ItemScrolls,xpack,01x_cyclops,,Scrolls_01x_cyclops
2461,records\xpack\item\scrolls\01x_skysrage.dbr,Scrolls,ItemScrolls,xpack,01x_skysrage,,Scrolls_01x_skysrage
2462,records\xpack\item\scrolls\01x_vulnerability.dbr,Scrolls,ItemScrolls,xpack,01x_vulnerability,,Scrolls_01x_vulnerability
2463,records\xpack\item\scrolls\01x_warriorssong.dbr,Scrolls,ItemScrolls,xpack,01x_warriorssong,,Scrolls_01x_warriorssong
2464,records\xpack2\item\scrolls\02_bloodrage.dbr,Scrolls,ItemScrolls,xpack2,02_bloodrage,,Scrolls_02_bloodrage
2465,records\xpack\item\scrolls\02_breakingwheel.dbr,Scrolls,ItemScrolls,xpack,02_breakingwheel,,Scrolls_02_breakingwheel
2466,records\xpack\item\scrolls\02_crushingvortex.dbr,Scrolls,ItemScrolls,xpack,02_crushingvortex,,Scrolls_02_crushingvortex
2467,records\xpack\item\scrolls\02_elementalshielding.dbr,Scrolls,ItemScrolls,xpack,02_elementalshielding,,Scrolls_02_elementalshielding
2468,records\xpack\item\scrolls\02_frailty.dbr,Scrolls,ItemScrolls,xpack,02_frailty,,Scrolls_02_frailty
2469,records\xpack\item\scrolls\02_frenzy.dbr,Scrolls,ItemScrolls,xpack,02_frenzy,,Scrolls_02_frenzy
2470,records\xpack\item\scrolls\02_icenova.dbr,Scrolls,ItemScrolls,xpack,02_icenova,,Scrolls_02_icenova
2471,records\xpack2\item\scrolls\02_persuasion.dbr,Scrolls,ItemScrolls,xpack2,02_persuasion,,Scrolls_02_persuasion
2472,records\xpack2\item\scrolls\02_primalchaos.dbr,Scrolls,ItemScrolls,xpack2,02_primalchaos,,Scrolls_02_primalchaos
2473,records\xpack3\items\scrolls\02_scroll01.dbr,Scrolls,ItemScrolls,xpack3,02_scroll01,,Scrolls_02_scroll01
2474,records\xpack3\items\scrolls\02_scroll02.dbr,Scrolls,ItemScrolls,xpack3,02_scroll02,,Scrolls_02_scroll02
2475,records\xpack3\items\scrolls\02_scroll03.dbr,Scrolls,ItemScrolls,xpack3,02_scroll03,,Scrolls_02_scroll03
2476,records\xpack3\items\scrolls\02_scroll04.dbr,Scrolls,ItemScrolls,xpack3,02_scroll04,,Scrolls_02_scroll04
2477,records\xpack\item\scrolls\02_stormwitches.dbr,Scrolls,ItemScrolls,xpack,02_stormwitches,,Scrolls_02_stormwitches
2478,records\xpack2\item\scrolls\02_sunsblessing.dbr,Scrolls,ItemScrolls,xpack2,02_sunsblessing,,Scrolls_02_sunsblessing
2479,records\xpack2\item\scrolls\02_svefnthorn.dbr,Scrolls,ItemScrolls,xpack2,02_svefnthorn,,Scrolls_02_svefnthorn
2480,records\xpack\item\scrolls\02_unbreakablealliance.dbr,Scrolls,ItemScrolls,xpack,02_unbreakablealliance,,Scrolls_02_unbreakablealliance
2481,records\xpack\item\scrolls\02_unbrokenfortitude.dbr,Scrolls,ItemScrolls,xpack,02_unbrokenfortitude,,Scrolls_02_unbrokenfortitude
2482,records\xpack\item\scrolls\02x_djinni.dbr,Scrolls,ItemScrolls,xpack,02x_djinni,,Scrolls_02x_djinni
2483,records\xpack\item\scrolls\02x_earthquake.dbr,Scrolls,ItemScrolls,xpack,02x_earthquake,,Scrolls_02x_earthquake
2484,records\xpack\item\scrolls\02x_necromancer.dbr,Scrolls,ItemScrolls,xpack,02x_necromancer,,Scrolls_02x_necromancer
2485,records\xpack\item\scrolls\02x_vampirism.dbr,Scrolls,ItemScrolls,xpack,02x_vampirism,,Scrolls_02x_vampirism
2486,records\xpack\item\scrolls\02x_vengeance.dbr,Scrolls,ItemScrolls,xpack,02x_vengeance,,Scrolls_02x_vengeance
2487,records\xpack4\item\scrolls\03_ancestralfavour.dbr,Scrolls,ItemScrolls,xpack4,03_ancestralfavour,,Scrolls_03_ancestralfavour
2488,records\xpack2\item\scrolls\03_bloodrage.dbr,Scrolls,ItemScrolls,xpack2,03_bloodrage,,Scrolls_03_bloodrage
2489,records\xpack\item\scrolls\03_breakingwheel.dbr,Scrolls,ItemScrolls,xpack,03_breakingwheel,,Scrolls_03_breakingwheel
2490,records\xpack\item\scrolls\03_crushingvortex.dbr,Scrolls,ItemScrolls,xpack,03_crushingvortex,,Scrolls_03_crushingvortex
2491,records\xpack4\item\scrolls\03_divinescrollofharmony.dbr,Scrolls,ItemScrolls,xpack4,03_divinescrollofharmony,,Scrolls_03_divinescrollofharmony
2492,records\xpack4\item\scrolls\03_divinescrollofheavenlymandate.dbr,Scrolls,ItemScrolls,xpack4,03_divinescrollofheavenlymandate,,Scrolls_03_divinescrollofheavenlymandate
2493,records\xpack4\item\scrolls\03_divinescrollofthetricksterfox.dbr,Scrolls,ItemScrolls,xpack4,03_divinescrollofthetricksterfox,,Scrolls_03_divinescrollofthetricksterfox
2494,records\xpack\item\scrolls\03_elementalshielding.dbr,Scrolls,ItemScrolls,xpack,03_elementalshielding,,Scrolls_03_elementalshielding
2495,records\xpack\item\scrolls\03_frailty.dbr,Scrolls,ItemScrolls,xpack,03_frailty,,Scrolls_03_frailty
2496,records\xpack\item\scrolls\03_frenzy.dbr,Scrolls,ItemScrolls,xpack,03_frenzy,,Scrolls_03_frenzy
2497,records\xpack\item\scrolls\03_icenova.dbr,Scrolls,ItemScrolls,xpack,03_icenova,,Scrolls_03_icenova
2498,records\xpack2\item\scrolls\03_persuasion.dbr,Scrolls,ItemScrolls,xpack2,03_persuasion,,Scrolls_03_persuasion
2499,records\xpack2\item\scrolls\03_primalchaos.dbr,Scrolls,ItemScrolls,xpack2,03_primalchaos,,Scrolls_03_primalchaos
2500,records\xpack4\item\scrolls\03_ragingseas.dbr,Scrolls,ItemScrolls,xpack4,03_ragingseas,,Scrolls_03_ragingseas
2501,records\xpack3\items\scrolls\03_scroll01.dbr,Scrolls,ItemScrolls,xpack3,03_scroll01,,Scrolls_03_scroll01
2502,records\xpack3\items\scrolls\03_scroll02.dbr,Scrolls,ItemScrolls,xpack3,03_scroll02,,Scrolls_03_scroll02
2503,records\xpack3\items\scrolls\03_scroll03.dbr,Scrolls,ItemScrolls,xpack3,03_scroll03,,Scrolls_03_scroll03
2504,records\xpack3\items\scrolls\03_scroll04.dbr,Scrolls,ItemScrolls,xpack3,03_scroll04,,Scrolls_03_scroll04
2505,records\xpack\item\scrolls\03_stormwitches.dbr,Scrolls,ItemScrolls,xpack,03_stormwitches,,Scrolls_03_stormwitches
2506,records\xpack2\item\scrolls\03_sunsblessing.dbr,Scrolls,ItemScrolls,xpack2,03_sunsblessing,,Scrolls_03_sunsblessing
2507,records\xpack2\item\scrolls\03_svefnthorn.dbr,Scrolls,ItemScrolls,xpack2,03_svefnthorn,,Scrolls_03_svefnthorn
2508,records\xpack\item\scrolls\03_unbreakablealliance.dbr,Scrolls,ItemScrolls,xpack,03_unbreakablealliance,,Scrolls_03_unbreakablealliance
2509,records\xpack\item\scrolls\03_unbrokenfortitude.dbr,Scrolls,ItemScrolls,xpack,03_unbrokenfortitude,,Scrolls_03_unbrokenfortitude
2510,records\xpack\item\scrolls\03x_archmagesfury.dbr,Scrolls,ItemScrolls,xpack,03x_archmagesfury,,Scrolls_03x_archmagesfury
2511,records\xpack\item\scrolls\03x_armageddon.dbr,Scrolls,ItemScrolls,xpack,03x_armageddon,,Scrolls_03x_armageddon
2512,records\xpack\item\scrolls\03x_arrowdancer.dbr,Scrolls,ItemScrolls,xpack,03x_arrowdancer,,Scrolls_03x_arrowdancer
2513,records\xpack\item\scrolls\03x_behemoth.dbr,Scrolls,ItemScrolls,xpack,03x_behemoth,,Scrolls_03x_behemoth
2514,records\xpack\item\scrolls\03x_maddenedgod.dbr,Scrolls,ItemScrolls,xpack,03x_maddenedgod,,Scrolls_03x_maddenedgod
2515,records\xpack\item\scrolls\03x_magebane.dbr,Scrolls,ItemScrolls,xpack,03x_magebane,,Scrolls_03x_magebane
2516,records\item\equipmentshield\us_l_abyssalarmor.dbr,Shield,WeaponArmor_Shield,Original,us_l_abyssalarmor,Abyssal Shield,Shield_Abyssal_Shield
2517,records\item\equipmentshield\u_l_achilles'shield.dbr,Shield,WeaponArmor_Shield,Original,u_l_achilles'shield,Achilles' Shield,Shield_Achilles_Shield
2518,records\item\equipmentshield\u_e_adamanteshield.dbr,Shield,WeaponArmor_Shield,Original,u_e_adamanteshield,Adamante Shield,Shield_Adamante_Shield
2519,records\item\equipmentshield\u_n_aegisoflaconia.dbr,Shield,WeaponArmor_Shield,Original,u_n_aegisoflaconia,Aegis of Laconia,Shield_Aegis_Of_Laconia
2520,records\xpack\item\equipmentweapons\shield\u_l_002.dbr,Shield,WeaponArmor_Shield,xpack,u_l_002,Aionios,Shield_Aionios
2521,records\item\equipmentshield\u_l_ajax'bronzetower.dbr,Shield,WeaponArmor_Shield,Original,u_l_ajax'bronzetower,Ajax' Bronze Tower,Shield_Ajax_Bronze_Tower
2522,records\item\equipmentshield\us_l_alexander'spanoply.dbr,Shield,WeaponArmor_Shield,Original,us_l_alexander'spanoply,Alexander's Pelta,Shield_Alexanders_Pelta
2523,records\xpack2\item\equipmentweapons\shield\u_e_01.dbr,Shield,WeaponArmor_Shield,xpack2,u_e_01,Alpenglow,Shield_Alpenglow
2524,records\item\equipmentshield\u_l_ancile.dbr,Shield,WeaponArmor_Shield,Original,u_l_ancile,Ancile,Shield_Ancile
2525,records\xpack\item\equipmentweapons\shield\u_e_001.dbr,Shield,WeaponArmor_Shield,xpack,u_e_001,Anexartitos,Shield_Anexartitos
2526,records\xpack3\items\equipmentweapon\shield\u_n_02.dbr,Shield,WeaponArmor_Shield,xpack3,u_n_02,Aphotic Maw,Shield_Aphotic_Maw
2527,records\item\equipmentshield\mi_n_arachnos.dbr,Shield,WeaponArmor_Shield,Original,mi_n_arachnos,,Shield_Arachnos
2528,records\item\equipmentshield\u_l_athenasmirroredshield.dbr,Shield,WeaponArmor_Shield,Original,u_l_athenasmirroredshield,Athena's Mirrored Shield,Shield_Athenas_Mirrored_Shield
2529,records\item\equipmentshield\us_n_babylonianraiment.dbr,Shield,WeaponArmor_Shield,Original,us_n_babylonianraiment,Babylonian Shield,Shield_Babylonian_Shield
2530,records\xpack2\item\equipmentweapons\shield\mi_n_eldjotun.dbr,Shield,WeaponArmor_Shield,xpack2,mi_n_eldjotun,Blacksteel Bulwark,Shield_Blacksteel_Bulwark
2531,records\xpack2\item\equipmentweapons\shield\mi_e_eldjotun.dbr,Shield,WeaponArmor_Shield,xpack2,mi_e_eldjotun,Blacksteel Bulwark,Shield_Blacksteel_Bulwark_1
2532,records\xpack2\item\equipmentweapons\shield\mi_l_eldjotun.dbr,Shield,WeaponArmor_Shield,xpack2,mi_l_eldjotun,Blacksteel Bulwark,Shield_Blacksteel_Bulwark_2
2533,records\item\equipmentshield\u_e_bladeturn.dbr,Shield,WeaponArmor_Shield,Original,u_e_bladeturn,Bladeturn,Shield_Bladeturn
2534,records\item\equipmentshield\u_e_bloodthirsttheglutton.dbr,Shield,WeaponArmor_Shield,Original,u_e_bloodthirsttheglutton,Bloodthirst the Glutton,Shield_Bloodthirst_The_Glutton
2535,records\item\equipmentshield\u_n_boarhunter'sshield.dbr,Shield,WeaponArmor_Shield,Original,u_n_boarhunter'sshield,Boar Hunter's Shield,Shield_Boar_Hunters_Shield
2536,records\item\equipmentshield\u_n_captain'sshield.dbr,Shield,WeaponArmor_Shield,Original,u_n_captain'sshield,Captain's Shield,Shield_Captains_Shield
2537,records\item\equipmentshield\mi_n_centaur.dbr,Shield,WeaponArmor_Shield,Original,mi_n_centaur,,Shield_Centaur
2538,records\item\equipmentshield\u_n_ceremonialbuckler.dbr,Shield,WeaponArmor_Shield,Original,u_n_ceremonialbuckler,Ceremonial Buckler,Shield_Ceremonial_Buckler
2539,records\item\equipmentshield\u_l_chigon'sresolve.dbr,Shield,WeaponArmor_Shield,Original,u_l_chigon'sresolve,Chi Gon's Resolve,Shield_Chi_Gons_Resolve
2540,records\item\equipmentshield\u_e_chieftain'spelta.dbr,Shield,WeaponArmor_Shield,Original,u_e_chieftain'spelta,Chieftain's Pelta,Shield_Chieftains_Pelta
2541,records\xpack4\item\equipmentweapon\shield\u_l_chiyousfall.dbr,Shield,WeaponArmor_Shield,xpack4,u_l_chiyousfall,,Shield_Chiyousfall
2542,records\item\equipmentshield\u_n_companion'sguard.dbr,Shield,WeaponArmor_Shield,Original,u_n_companion'sguard,Companion's Guard,Shield_Companions_Guard
2543,records\xpack3\items\equipmentweapon\shield\mi_n_coralguardian.dbr,Shield,WeaponArmor_Shield,xpack3,mi_n_coralguardian,,Shield_Coralguardian
2544,records\xpack3\items\equipmentweapon\shield\mi_e_coralguardian.dbr,Shield,WeaponArmor_Shield,xpack3,mi_e_coralguardian,,Shield_Coralguardian_1
2545,records\xpack3\items\equipmentweapon\shield\mi_l_coralguardian.dbr,Shield,WeaponArmor_Shield,xpack3,mi_l_coralguardian,,Shield_Coralguardian_2
2546,records\item\equipmentshield\u_l_crestoftaurus.dbr,Shield,WeaponArmor_Shield,Original,u_l_crestoftaurus,Crest of Taurus,Shield_Crest_Of_Taurus
2547,records\item\equipmentshield\mi_e_arachnos.dbr,Shield,WeaponArmor_Shield,Original,mi_e_arachnos,Deathweaver's Shield,Shield_Deathweavers_Shield
2548,records\item\equipmentshield\mi_l_arachnos.dbr,Shield,WeaponArmor_Shield,Original,mi_l_arachnos,Deathweaver's Shield,Shield_Deathweavers_Shield_1
2549,records\item\equipmentshield\us_l_childrenofares.dbr,Shield,WeaponArmor_Shield,Original,us_l_childrenofares,Deimos,Shield_Deimos
2550,records\xpack3\items\equipmentweapon\shield\u_e_02.dbr,Shield,WeaponArmor_Shield,xpack3,u_e_02,Discordant Rubric,Shield_Discordant_Rubric
2551,records\item\equipmentshield\u_n_earthenbarrier.dbr,Shield,WeaponArmor_Shield,Original,u_n_earthenbarrier,Earthen Barrier,Shield_Earthen_Barrier
2552,records\item\equipmentshield\u_e_ebongreatshield.dbr,Shield,WeaponArmor_Shield,Original,u_e_ebongreatshield,Ebon Greatshield,Shield_Ebon_Greatshield
2553,records\item\equipmentshield\u_e_eidolonshell.dbr,Shield,WeaponArmor_Shield,Original,u_e_eidolonshell,Eidolon Shell,Shield_Eidolon_Shell
2554,records\xpack2\item\equipmentweapons\shield\mi_n_einherjar.dbr,Shield,WeaponArmor_Shield,xpack2,mi_n_einherjar,Einherjar's Stand,Shield_Einherjars_Stand
2555,records\xpack2\item\equipmentweapons\shield\mi_e_einherjar.dbr,Shield,WeaponArmor_Shield,xpack2,mi_e_einherjar,Einherjar's Stand,Shield_Einherjars_Stand_1
2556,records\xpack2\item\equipmentweapons\shield\mi_l_einherjar.dbr,Shield,WeaponArmor_Shield,xpack2,mi_l_einherjar,Einherjar's Stand,Shield_Einherjars_Stand_2
2557,records\item\equipmentshield\u_e_elementaldeflector.dbr,Shield,WeaponArmor_Shield,Original,u_e_elementaldeflector,Elemental Deflector,Shield_Elemental_Deflector
2558,records\item\equipmentshield\u_e_essenceguard.dbr,Shield,WeaponArmor_Shield,Original,u_e_essenceguard,Essence Guard,Shield_Essence_Guard
2559,records\item\equipmentshield\mi_e_tropicalarachnos.dbr,Shield,WeaponArmor_Shield,Original,mi_e_tropicalarachnos,Exotic Carapace,Shield_Exotic_Carapace
2560,records\item\equipmentshield\mi_l_tropicalarachnos.dbr,Shield,WeaponArmor_Shield,Original,mi_l_tropicalarachnos,Exotic Carapace,Shield_Exotic_Carapace_1
2561,records\item\equipmentshield\u_n_flameward.dbr,Shield,WeaponArmor_Shield,Original,u_n_flameward,Flameward,Shield_Flameward
