id,dbr,isit,find
xtagArtifactDescription036,xpack\item\artifacts\arcaneformulae\l_la_etherealveil_formula.dbr,true,@level06$: @act04$
xtagArtifactDescription021,xpack\item\artifacts\arcaneformulae\e_la_jadetotem_formula.dbr,true,@level05$: @act01$
xtagArtifactDescription012,xpack\item\artifacts\arcaneformulae\n_la_leafsong_formula.dbr,true,@level04$: @act01$
xtagArtifactDescription035,xpack\item\artifacts\arcaneformulae\l_la_maidenskiss_formula.dbr,true,@level06$: @act03$
xtagArtifactDescription003,xpack\item\artifacts\arcaneformulae\n_la_moltenorb_formula.dbr,true,@level04$: @act02$
xtagArtifactDescription027,xpack\item\artifacts\arcaneformulae\e_la_nexusofinsanity_formula.dbr,true,@level05$: @act02$
xtagArtifactDescription008,xpack\item\artifacts\arcaneformulae\n_la_palemoon_formula.dbr,true,@level04$: @act01$
xtagArtifactDescription023,xpack\item\artifacts\arcaneformulae\e_la_phylacteryofshadows_formula.dbr,true,@level05$: @act02$
xtagArtifactDescription026,xpack\item\artifacts\arcaneformulae\e_la_ravensshadow_formula.dbr,true,@level05$: @act02$
xtagArtifactDescription015,xpack\item\artifacts\arcaneformulae\n_la_razorclaw_formula.dbr,true,@level04$: @act02$
xtagArtifactDescription001,xpack\item\artifacts\arcaneformulae\n_la_scrollofoneiros_formula.dbr,true,@level04$: @act02$
xtagArtifactDescription007,xpack\item\artifacts\arcaneformulae\n_la_shroudofeternalnight_formula.dbr,true,@level04$: @act01$
xtagArtifactDescription034,xpack\item\artifacts\arcaneformulae\l_la_silverheart_formula.dbr,true,@level06$: @act04$
xtagArtifactDescription009,xpack\item\artifacts\arcaneformulae\n_la_skyfirependant_formula.dbr,true,@level04$: @act02$
xtagArtifactDescription016,xpack\item\artifacts\arcaneformulae\n_la_songoftheserpent_formula.dbr,true,@level04$: @act02$
xtagArtifactDescription014,xpack\item\artifacts\arcaneformulae\n_la_soulshiver_formula.dbr,true,@level04$: @act02$
xtagArtifactDescription024,xpack\item\artifacts\arcaneformulae\e_la_spiritblight_formula.dbr,true,@level05$: @act01$
xtagArtifactDescription006,xpack\item\artifacts\arcaneformulae\n_la_starheart_formula.dbr,true,@level04$: @act01$
xtagArtifactDescription028,xpack\item\artifacts\arcaneformulae\e_la_summonerstotem_formula.dbr,true,@level05$: @act02$
xtagArtifactDescription017,xpack\item\artifacts\arcaneformulae\n_la_sunstone_formula.dbr,true,@level04$: @act03$
xtagArtifactDescription032,xpack\item\artifacts\arcaneformulae\l_la_thunderfist_formula.dbr,true,@level06$: @act04$
xtagArtifactDescription029,xpack\item\artifacts\arcaneformulae\e_la_tomeoftransfiguration_formula.dbr,true,@level05$: @act03$
xtagArtifactDescription031,xpack\item\artifacts\arcaneformulae\l_la_tongueofflame_formula.dbr,true,@level06$: @act01$
xtagArtifactDescription010,xpack\item\artifacts\arcaneformulae\n_la_touchofthefool_formula.dbr,true,@level04$: @act01$
xtagArtifactDescription004,xpack\item\artifacts\arcaneformulae\n_la_wraithguard_formula.dbr,true,@level04$: @act01$
xtagArtifactDescription058,xpack\item\artifacts\arcaneformulae\l_ga_arcanemirror_formula.dbr,true,@level06$: @act04$
xtagArtifactDescription048,xpack\item\artifacts\arcaneformulae\e_ga_laceofcelerity_formula.dbr,true,@level05$: @act02$
xtagArtifactDescription037,xpack\item\artifacts\arcaneformulae\n_ga_bookofdreams_formula.dbr,true,@level04$: @act03$
xtagArtifactDescription053,xpack\item\artifacts\arcaneformulae\l_ga_conquerorsmark_formula.dbr,true,@level06$: @act01$
xtagArtifactDescription050,xpack\item\artifacts\arcaneformulae\e_ga_crimsonviper_formula.dbr,true,@level05$: @act03$
xtagArtifactDescription043,xpack\item\artifacts\arcaneformulae\e_ga_dragontongue_formula.dbr,true,@level05$: @act01$
xtagArtifactDescription039,xpack\item\artifacts\arcaneformulae\n_ga_druidicwreath_formula.dbr,true,@level04$: @act03$
xtagArtifactDescription046,xpack\item\artifacts\arcaneformulae\e_ga_effigyofskyfire_formula.dbr,true,@level05$: @act02$
xtagArtifactDescription056,xpack\item\artifacts\arcaneformulae\l_ga_elementalrage_formula.dbr,true,@level06$: @act02$
xtagArtifactDescription042,xpack\item\artifacts\arcaneformulae\n_ga_eyeoftheheavens_formula.dbr,true,@level04$: @act04$
xtagArtifactDescription049,xpack\item\artifacts\arcaneformulae\e_ga_finalbreath_formula.dbr,true,@level05$: @act02$
xtagArtifactDescription041,xpack\item\artifacts\arcaneformulae\n_ga_furyoftheages_formula.dbr,true,@level04$: @act04$
xtagArtifactDescription055,xpack\item\artifacts\arcaneformulae\l_ga_doxakalo_formula.dbr,true,@level06$: @act04$
xtagArtifactDescription051,xpack\item\artifacts\arcaneformulae\e_ga_handofgaea_formula.dbr,true,@level05$: @act04$
xtagArtifactDescription052,xpack\item\artifacts\arcaneformulae\e_ga_heartofearth_formula.dbr,true,@level05$: @act04$
xtagArtifactDescription044,xpack\item\artifacts\arcaneformulae\e_ga_sandsofkronos_formula.dbr,true,@level05$: @act02$
xtagArtifactDescription045,xpack\item\artifacts\arcaneformulae\e_ga_lionheart_formula.dbr,true,@level05$: @act02$
xtagArtifactDescription040,xpack\item\artifacts\arcaneformulae\n_ga_shadowveil_formula.dbr,true,@level04$: @act03$
xtagArtifactDescription038,xpack\item\artifacts\arcaneformulae\n_ga_soulprism_formula.dbr,true,@level04$: @act03$
xtagArtifactDescription047,xpack\item\artifacts\arcaneformulae\e_ga_sphereofeternity_formula.dbr,true,@level05$: @act02$
xtagArtifactDescription057,xpack\item\artifacts\arcaneformulae\l_ga_totemofthepolymath_formula.dbr,true,@level06$: @act04$
xtagArtifactDescription054,xpack\item\artifacts\arcaneformulae\l_ga_tyrantsfist_formula.dbr,true,@level06$: @act04$
xtagArtifactDescription063,xpack\item\artifacts\arcaneformulae\e_da_bloodofares_formula.dbr,true,@level05$: @act02$
xtagArtifactDescription059,xpack\item\artifacts\arcaneformulae\e_da_crescentmoonofartemis_formula.dbr,true,@level05$: @act02$
xtagArtifactDescription064,xpack\item\artifacts\arcaneformulae\e_da_crosierofosiris_formula.dbr,true,@level05$: @act02$
xtagArtifactDescription061,xpack\item\artifacts\arcaneformulae\e_da_demetersbounty_formula.dbr,true,@level05$: @act03$
xtagArtifactDescription071,xpack\item\artifacts\arcaneformulae\l_da_eyeofra_formula.dbr,true,@level06$: @act02$
xtagArtifactDescription066,xpack\item\artifacts\arcaneformulae\l_da_goldeneyeofsunwukong_formula.dbr,true,@level06$: @act04$
xtagArtifactDescription073,xpack\item\artifacts\arcaneformulae\l_da_ikonofzeus_formula.dbr,true,@level06$: @act02$
xtagArtifactDescription065,xpack\item\artifacts\arcaneformulae\e_da_knotofisis_formula.dbr,true,@level06$: @act04$
xtagArtifactDescription074,xpack\item\artifacts\arcaneformulae\l_da_lyreofapollo_formula.dbr,true,@level06$: @act04$
xtagArtifactDescription070,xpack\item\artifacts\arcaneformulae\l_da_mardukstabletofdestiny_formula.dbr,true,@level06$: @act04$
xtagArtifactDescription062,xpack\item\artifacts\arcaneformulae\e_da_mightofhephaestus_formula.dbr,true,@level05$: @act04$
xtagArtifactDescription068,xpack\item\artifacts\arcaneformulae\l_da_morpheusdreamweb_formula.dbr,true,@level06$: @act04$
xtagArtifactDescription060,xpack\item\artifacts\arcaneformulae\e_da_poseidonsnet_formula.dbr,true,@level05$: @act02$
xtagArtifactDescription069,xpack\item\artifacts\arcaneformulae\l_da_totemofbast_formula.dbr,true,@level06$: @act03$
xtagArtifactDescription075,xpack\item\artifacts\arcaneformulae\l_da_starofishtar_formula.dbr,true,@level06$: @act03$
xtagArtifactDescription067,xpack\item\artifacts\arcaneformulae\l_da_talismanofthejadeemperor_formula.dbr,true,@level06$: @act03$
xtagArtifactDescription072,xpack\item\artifacts\arcaneformulae\l_da_thothsglory_formula.dbr,true,@level06$: @act04$
